Aplicación,request,parámetro,valor,Teleported states,Mean fidel,Std fidel,Mean time,Std time,Queue size,Discarded qubits
TeleportationWithDemand,request1,nodes$gate_duration,100.0,299,0.9565217391304348,0.20427299972938612,295792.64214046823,101.39650241227893,0,0
TeleportationWithDemand,request1,nodes$gate_duration,2138.775510204082,299,0.9331103678929766,0.25024958922157875,311896.635451505,2058.2655916701,0,0
TeleportationWithDemand,request1,nodes$gate_duration,4177.551020408164,299,0.959866220735786,0.19660196091682394,328416.0,4120.551459314525,1,0
TeleportationWithDemand,request1,nodes$gate_duration,6216.326530612245,289,0.889273356401384,0.3143376380761058,344641.9653979239,6633.076838543389,10,0
TeleportationWithDemand,request1,nodes$gate_duration,8255.102040816328,276,0.7971014492753623,0.40288812414826797,360591.35869565216,8272.763397930723,23,0
TeleportationWithDemand,request1,nodes$gate_duration,10293.877551020409,265,0.7584905660377359,0.4288082331971168,376023.38867924525,9968.927134640942,34,0
TeleportationWithDemand,request1,nodes$gate_duration,12332.65306122449,253,0.6640316205533597,0.47326411191964846,393461.0276679842,12232.175557774486,46,0
TeleportationWithDemand,request1,nodes$gate_duration,14371.428571428572,243,0.6954732510288066,0.46115656157267876,409908.8600823045,13291.076635438623,56,0
TeleportationWithDemand,request1,nodes$gate_duration,16410.204081632655,232,0.6896551724137931,0.4636350464932162,428401.9827586207,16091.521050892088,67,0
TeleportationWithDemand,request1,nodes$gate_duration,18448.979591836734,225,0.6488888888888888,0.47838186247934433,441436.12444444443,18329.390451992324,73,0
TeleportationWithDemand,request1,nodes$gate_duration,20487.755102040817,217,0.6267281105990783,0.48479175062562113,457668.668202765,20592.067816825347,81,0
TeleportationWithDemand,request1,nodes$gate_duration,22526.5306122449,209,0.631578947368421,0.483534557209921,476393.5789473684,20509.14513217534,90,0
TeleportationWithDemand,request1,nodes$gate_duration,24565.30612244898,203,0.6059113300492611,0.4898621062991361,490914.95073891623,24496.61211669036,96,0
TeleportationWithDemand,request1,nodes$gate_duration,26604.081632653062,196,0.6020408163265306,0.4907304010662191,508374.9387755102,28252.727769124034,103,0
