CHSH,request1,links$endNode_distance,1.0,13223,0.851470921878545,75608.47916509114,56332.38889882181
CHSH,request1,links$endNode_distance,1.7959183673469388,10277,0.8569621484869125,97301.08115405844,77796.95276856364
CHSH,request1,links$endNode_distance,2.5918367346938775,8261,0.8563127950611306,121033.20999581883,104798.33873321001
CHSH,request1,links$endNode_distance,3.387755102040816,6602,0.8601938806422297,151443.95469830532,137399.6636772674
CHSH,request1,links$endNode_distance,4.183673469387755,5245,0.8526215443279314,190635.42953637234,178217.42039561798
CHSH,request1,links$endNode_distance,4.979591836734694,4350,0.8526436781609196,229855.10078820816,219054.6839291419
CHSH,request1,links$endNode_distance,5.775510204081632,3511,0.8590145257761321,284771.0818999879,269360.9395995079
CHSH,request1,links$endNode_distance,6.571428571428571,2914,0.8647906657515443,343142.4108245938,334701.2508799045
CHSH,request1,links$endNode_distance,7.36734693877551,2512,0.8531050955414012,398085.5207250437,393357.9815156821
CHSH,request1,links$endNode_distance,8.16326530612245,2079,0.8576238576238576,480745.75185286446,461939.6918198559
CHSH,request1,links$endNode_distance,8.959183673469388,1692,0.8711583924349882,590524.4299946564,542799.2061602641
CHSH,request1,links$endNode_distance,9.755102040816327,1448,0.863950276243094,690600.6991204988,679330.5255026708
CHSH,request1,links$endNode_distance,10.551020408163264,1290,0.8550387596899225,775068.6816485097,763561.2214411087
CHSH,request1,links$endNode_distance,11.346938775510203,1043,0.8638542665388304,958766.5797445939,958884.7664499879
CHSH,request1,links$endNode_distance,12.142857142857142,949,0.8514225500526871,1053606.044859179,1038584.6454623401
CHSH,request1,links$endNode_distance,12.938775510204081,740,0.8472972972972973,1350171.6988693338,1342352.6074873297
CHSH,request1,links$endNode_distance,13.73469387755102,612,0.8594771241830066,1630827.492763962,1607123.6145363767
CHSH,request1,links$endNode_distance,14.53061224489796,580,0.8827586206896552,1722674.8849047008,1789460.147682271
CHSH,request1,links$endNode_distance,15.326530612244898,483,0.8488612836438924,2069100.649849946,2169014.136974588
CHSH,request1,links$endNode_distance,16.122448979591837,421,0.8266033254156769,2362490.1444083913,2554176.290175791
CHSH,request1,links$endNode_distance,16.918367346938776,396,0.8484848484848485,2523904.820449365,2458188.162124708
CHSH,request1,links$endNode_distance,17.714285714285715,325,0.88,3076452.9679120504,3184000.033662244
CHSH,request1,links$endNode_distance,18.510204081632654,261,0.8735632183908046,3808142.4101177948,3719428.8781806245
CHSH,request1,links$endNode_distance,19.306122448979593,226,0.8362831858407079,4407315.423062522,3980084.0017248355
CHSH,request1,links$endNode_distance,20.10204081632653,208,0.8365384615384616,4805984.328297364,4629502.708050708
CHSH,request1,links$endNode_distance,20.897959183673468,209,0.8277511961722488,4762316.252709044,4533620.721290747
CHSH,request1,links$endNode_distance,21.693877551020407,157,0.8789808917197452,6319865.72546597,5424708.151176192
CHSH,request1,links$endNode_distance,22.489795918367346,143,0.8391608391608392,6990688.326245625,6175074.177305598
CHSH,request1,links$endNode_distance,23.285714285714285,123,0.8373983739837398,8113077.912890534,8609882.169419048
CHSH,request1,links$endNode_distance,24.081632653061224,106,0.8207547169811321,9196601.074318571,7494843.275699207
CHSH,request1,links$endNode_distance,24.877551020408163,85,0.8588235294117647,11735792.551740639,15444984.253176462
CHSH,request1,links$endNode_distance,25.6734693877551,79,0.8354430379746836,12468965.731849587,14265248.941341016
CHSH,request1,links$endNode_distance,26.46938775510204,65,0.8615384615384616,14293381.84804007,15458869.559777478
CHSH,request1,links$endNode_distance,27.26530612244898,54,0.8518518518518519,17568130.595614627,18610030.275120992
CHSH,request1,links$endNode_distance,28.06122448979592,58,0.8275862068965517,17055018.28676441,17750363.763752826
CHSH,request1,links$endNode_distance,28.857142857142858,43,0.8604651162790697,23052325.62457625,21914997.269496683
CHSH,request1,links$endNode_distance,29.653061224489797,40,0.825,24964834.314807832,24550512.47583116
CHSH,request1,links$endNode_distance,30.448979591836736,52,0.8269230769230769,18600226.75039713,22247411.91498416
CHSH,request1,links$endNode_distance,31.244897959183675,42,0.9047619047619048,23755113.608357973,24707551.48866899
CHSH,request1,links$endNode_distance,32.04081632653062,30,0.8666666666666667,33076927.543531038,26038156.568176348
CHSH,request1,links$endNode_distance,32.83673469387755,19,0.7894736842105263,50275733.609035164,45823264.25281819
CHSH,request1,links$endNode_distance,33.63265306122449,22,0.6363636363636364,42572003.06027165,43093768.59749092
CHSH,request1,links$endNode_distance,34.42857142857143,14,0.9285714285714286,65386796.44899995,70664326.43104339
CHSH,request1,links$endNode_distance,35.224489795918366,17,0.7647058823529411,58578322.01074673,77888822.52681452
CHSH,request1,links$endNode_distance,36.02040816326531,13,0.8461538461538461,76329772.35792153,67574265.33457284
CHSH,request1,links$endNode_distance,36.816326530612244,12,0.9166666666666666,80356152.39121802,92548753.30878662
CHSH,request1,links$endNode_distance,37.61224489795919,11,1.0,83965417.78863144,88176438.58243798
CHSH,request1,links$endNode_distance,38.40816326530612,12,0.9166666666666666,81514958.34510231,76809529.63949049
CHSH,request1,links$endNode_distance,39.20408163265306,8,1.0,114550127.23460007,93381233.48249766
CHSH,request1,links$endNode_distance,40.0,5,1.0,137200030.8,98421867.74735369

---------Column values-------
Capacity;Request;Element$Parameter;Value;Generated Entanglements;Mean fidelity;STD fidelity;Mean time;STD time;Entanglement Generation rate;
Teleportation;Request;Element$Parameter;Value;Teleported states;Mean fidelity;STD fidelity;Mean time;STD time;
QBER;Request;Element$Parameter;Value;Performed measurements;Mean time;STD time;
TeleportationWithDemand;Request;Element$Parameter;Value;Teleported states;Mean fidelity;STD fidelity;Mean time;STD time;Queue size at end of simulation;Discarded qubits;
Teleportation;Request;Element$Parameter;Value;Measurements;Mean time;STD time;Wins;
