Aplicación,request,parámetro,valor,Generated entanglements,Win p,Std fidel,Mean time,Std time,EPS
CHSH,request1,links$endNode_distance,1.0,1280,0.84921875,780404.00390625,421744.1306982523
CHSH,request1,links$endNode_distance,1.7959183673469388,1174,0.8534923339011925,851547.7830893676,521992.9556217296
CHSH,request1,links$endNode_distance,2.5918367346938775,1082,0.8438077634011091,923924.4428307265,601128.1220073818
CHSH,request1,links$endNode_distance,3.387755102040816,983,0.8351983723296033,1017080.0541864554,678719.5913836693
CHSH,request1,links$endNode_distance,4.183673469387755,897,0.8584169453734671,1114304.5306349723,775322.6825928028
CHSH,request1,links$endNode_distance,4.979591836734694,877,0.8517673888255416,1138636.3260652355,815017.2763032181
CHSH,request1,links$endNode_distance,5.775510204081632,735,0.8530612244897959,1359527.6079410848,1093425.8243155777
CHSH,request1,links$endNode_distance,6.571428571428571,713,0.8457223001402524,1400514.1975556142,1113228.5132761698
CHSH,request1,links$endNode_distance,7.36734693877551,619,0.8416801292407108,1612102.5994856975,1399363.4305637027
CHSH,request1,links$endNode_distance,8.16326530612245,596,0.8506711409395973,1677706.468634452,1416172.978373779
CHSH,request1,links$endNode_distance,8.959183673469388,511,0.8551859099804305,1954876.1783617542,1740423.138130682
CHSH,request1,links$endNode_distance,9.755102040816327,521,0.8483685220729367,1909271.8375180934,1672418.4358151038
CHSH,request1,links$endNode_distance,10.551020408163264,446,0.8497757847533632,2240410.3081815457,1928354.5493789183
CHSH,request1,links$endNode_distance,11.346938775510203,398,0.8944723618090452,2509238.8101221407,2196649.551272363
CHSH,request1,links$endNode_distance,12.142857142857142,364,0.8434065934065934,2732595.1962322937,2297560.679105387
CHSH,request1,links$endNode_distance,12.938775510204081,354,0.8418079096045198,2819317.5423729885,2678106.2433591844
CHSH,request1,links$endNode_distance,13.73469387755102,340,0.8735294117647059,2937824.763205391,2709997.459972124
CHSH,request1,links$endNode_distance,14.53061224489796,299,0.8729096989966555,3331056.1023136387,3001453.830841222
CHSH,request1,links$endNode_distance,15.326530612244898,285,0.8315789473684211,3504558.692803495,3149917.6013057944
CHSH,request1,links$endNode_distance,16.122448979591837,248,0.8145161290322581,4022422.7205398083,3907942.342273711
CHSH,request1,links$endNode_distance,16.918367346938776,216,0.8564814814814815,4613063.35884347,3871079.8716636235
CHSH,request1,links$endNode_distance,17.714285714285715,212,0.8820754716981132,4706402.88072779,4249885.386370813
CHSH,request1,links$endNode_distance,18.510204081632654,216,0.8518518518518519,4619855.597600041,4512336.567608216
CHSH,request1,links$endNode_distance,19.306122448979593,171,0.8654970760233918,5846402.239526988,5481491.254135233
CHSH,request1,links$endNode_distance,20.10204081632653,167,0.7844311377245509,5818254.751313955,5530237.659033986
CHSH,request1,links$endNode_distance,20.897959183673468,142,0.8380281690140845,6984320.33630323,7409395.992264582
CHSH,request1,links$endNode_distance,21.693877551020407,148,0.8513513513513513,6543745.88458402,6229089.607545284
CHSH,request1,links$endNode_distance,22.489795918367346,120,0.8166666666666667,8169413.975340325,7486253.639006312
CHSH,request1,links$endNode_distance,23.285714285714285,103,0.8446601941747572,9673696.449375413,10352937.146572003
CHSH,request1,links$endNode_distance,24.081632653061224,113,0.8849557522123894,8799761.694961865,8448013.973174052
CHSH,request1,links$endNode_distance,24.877551020408163,93,0.8494623655913979,10702096.109282468,11278705.889495308
CHSH,request1,links$endNode_distance,25.6734693877551,84,0.8095238095238095,11767144.198249582,11055117.526261687
CHSH,request1,links$endNode_distance,26.46938775510204,91,0.8681318681318682,10884291.234582476,9682237.835200433
CHSH,request1,links$endNode_distance,27.26530612244898,77,0.8831168831168831,12645926.321229368,11830080.50017676
CHSH,request1,links$endNode_distance,28.06122448979592,60,0.9,16657765.948977375,12715527.603349583
CHSH,request1,links$endNode_distance,28.857142857142858,72,0.8611111111111112,13843746.011904286,13452976.4490098
CHSH,request1,links$endNode_distance,29.653061224489797,54,0.7962962962962963,18408772.260017794,17287754.74156602
CHSH,request1,links$endNode_distance,30.448979591836736,64,0.828125,15294320.449618991,14294996.090196874
CHSH,request1,links$endNode_distance,31.244897959183675,58,0.9310344827586207,17076244.892681155,15983402.591585973
CHSH,request1,links$endNode_distance,32.04081632653062,40,0.825,23575002.11224289,26003434.04738855
CHSH,request1,links$endNode_distance,32.83673469387755,27,0.9259259259259259,34381883.11412859,36130081.89149724
CHSH,request1,links$endNode_distance,33.63265306122449,49,0.9387755102040817,20067900.16451937,18817512.738105007
CHSH,request1,links$endNode_distance,34.42857142857143,30,0.9666666666666667,31366074.785718855,33821807.250075996
CHSH,request1,links$endNode_distance,35.224489795918366,38,0.7631578947368421,26258068.87486685,30402461.823277276
CHSH,request1,links$endNode_distance,36.02040816326531,39,0.8461538461538461,25528521.750391424,17567560.253435124
CHSH,request1,links$endNode_distance,36.816326530612244,24,0.875,41294995.60799339,42669434.05045898
CHSH,request1,links$endNode_distance,37.61224489795919,23,0.8260869565217391,42665679.10380631,50803763.663065016
CHSH,request1,links$endNode_distance,38.40816326530612,13,0.9230769230769231,60952050.49451601,52924291.4124626
CHSH,request1,links$endNode_distance,39.20408163265306,11,0.8181818181818182,84728353.41369542,67324234.77257529
CHSH,request1,links$endNode_distance,40.0,22,0.7272727272727273,39370927.95454545,34413406.43058854

---------Column values-------
Capacity;Request;Element$Parameter;Value;Generated Entanglements;Mean fidelity;STD fidelity;Mean time;STD time;Entanglement Generation rate;
Teleportation;Request;Element$Parameter;Value;Teleported states;Mean fidelity;STD fidelity;Mean time;STD time;
