Aplicación,request,parámetro,valor,Generated entanglements,Mean fidel,Std fidel,Mean time,Std time,EPS
Capacity,request1,links$endNode_distance,1.0,542,0.7583025830258303,0.4285073572581564,1844111.2546125462,809519.7323839244,542.0
Capacity,request1,links$endNode_distance,1.7959183673469388,503,0.7634194831013916,0.42540563836123874,1980427.2041221764,1032352.8366537316,503.0
Capacity,request1,links$endNode_distance,2.5918367346938775,429,0.7365967365967366,0.4409935448788784,2325433.4855620405,1461473.6952464976,429.0
Capacity,request1,links$endNode_distance,3.387755102040816,404,0.7722772277227723,0.4198827230523468,2472927.1468983623,1586624.602409402,404.0
Capacity,request1,links$endNode_distance,4.183673469387755,370,0.7756756756756756,0.4177014178506873,2699411.958080497,1750908.8680468444,370.0
Capacity,request1,links$endNode_distance,4.979591836734694,324,0.7530864197530864,0.4318830307627592,3086226.3857395365,2476879.972818748,324.0
Capacity,request1,links$endNode_distance,5.775510204081632,277,0.8086642599277978,0.3940646868851651,3601543.586531994,3137857.24025817,277.0
Capacity,request1,links$endNode_distance,6.571428571428571,277,0.8158844765342961,0.3882798758219306,3605144.043321354,2910652.520909516,277.0
Capacity,request1,links$endNode_distance,7.36734693877551,234,0.7948717948717948,0.40466086131160656,4269574.010116839,3673488.564007311,234.0
Capacity,request1,links$endNode_distance,8.16326530612245,186,0.8333333333333334,0.37368387661182234,5327243.394777236,5981942.929378589,186.0
Capacity,request1,links$endNode_distance,8.959183673469388,191,0.8429319371727748,0.36482121154848063,5221951.99273444,4431329.326306719,191.0
Capacity,request1,links$endNode_distance,9.755102040816327,172,0.8837209302325582,0.3214952147802747,5786863.763644959,5851685.245818547,172.0
Capacity,request1,links$endNode_distance,10.551020408163264,153,0.869281045751634,0.3381997707972616,6469205.802320546,6371309.075010843,153.0
Capacity,request1,links$endNode_distance,11.346938775510203,133,0.849624060150376,0.3587909115412519,7464441.000460438,7133547.559543213,133.0
Capacity,request1,links$endNode_distance,12.142857142857142,113,0.8938053097345132,0.3094589708093985,8480985.208596837,8927828.483788839,113.0
Capacity,request1,links$endNode_distance,12.938775510204081,87,0.896551724137931,0.3063089623779221,11486804.879193874,11169654.057474285,87.0
Capacity,request1,links$endNode_distance,13.73469387755102,77,0.8961038961038961,0.3071265633345206,12963030.718261383,11253251.53803593,77.0
Capacity,request1,links$endNode_distance,14.53061224489796,77,0.8831168831168831,0.3233877407933399,12884229.075006168,12293937.242896724,77.0
Capacity,request1,links$endNode_distance,15.326530612244898,63,0.8412698412698413,0.36835944955407457,15816475.963717673,17205554.566377115,63.0
Capacity,request1,links$endNode_distance,16.122448979591837,54,0.8888888888888888,0.3172206342872577,17876463.52985389,13268470.707955511,54.0
Capacity,request1,links$endNode_distance,16.918367346938776,58,0.9137931034482759,0.2831206276062635,16938691.66080383,15820510.892964493,58.0
Capacity,request1,links$endNode_distance,17.714285714285715,33,0.9393939393939394,0.2423058422987799,29674048.05194703,22502336.000353068,33.0
Capacity,request1,links$endNode_distance,18.510204081632654,49,0.8775510204081632,0.33120066055341796,20190051.89504382,16771294.745064748,49.0
