Aplicación,request,parámetro,valor,Teleported states,Mean fidel,Std fidel,Mean time,Std time,Queue size,Discarded qubits
TeleportationWithDemand,request1,requests$demand_rate,1000.0,99,0.9090909090909091,0.2889427981985323,526096.9696969697,1004.2211466192364,0,0
TeleportationWithDemand,request1,requests$demand_rate,1040.8163265306123,103,0.9611650485436893,0.1941462000702391,524794.1747572816,1973.8896229704142,0,0
TeleportationWithDemand,request1,requests$demand_rate,1081.6326530612246,107,0.9813084112149533,0.1360707648313611,524659.8130841121,2606.1921841226344,0,0
TeleportationWithDemand,request1,requests$demand_rate,1122.4489795918366,111,0.9369369369369369,0.24417874523238015,525615.3153153153,2560.3692275706217,0,0
TeleportationWithDemand,request1,requests$demand_rate,1163.265306122449,115,0.9478260869565217,0.22335080820097222,526937.3913043478,2429.152652406936,0,0
TeleportationWithDemand,request1,requests$demand_rate,1204.0816326530612,119,0.957983193277311,0.20147582532332906,525821.8487394959,1724.9495037495115,0,0
TeleportationWithDemand,request1,requests$demand_rate,1244.8979591836735,123,0.9024390243902439,0.2979337077309633,526907.3170731707,2115.987957901653,0,0
TeleportationWithDemand,request1,requests$demand_rate,1285.7142857142858,127,0.9133858267716536,0.2823827765568185,526662.9921259843,2120.0031128161595,0,0
TeleportationWithDemand,request1,requests$demand_rate,1326.5306122448978,131,0.8931297709923665,0.3101341743614693,526761.0687022901,2325.7611663573703,0,0
TeleportationWithDemand,request1,requests$demand_rate,1367.3469387755101,136,0.9558823529411765,0.20611564746694744,526711.7647058824,2290.14179808537,0,0
TeleportationWithDemand,request1,requests$demand_rate,1408.1632653061224,140,0.9357142857142857,0.24614186368969662,525856.4285714285,2909.77540516967,0,0
TeleportationWithDemand,request1,requests$demand_rate,1448.9795918367347,144,0.9652777777777778,0.18371437410004487,525867.3611111111,2870.4384271033864,0,0
TeleportationWithDemand,request1,requests$demand_rate,1489.795918367347,148,0.9662162162162162,0.18128567828212863,526436.4864864865,2168.5804833441885,0,0
TeleportationWithDemand,request1,requests$demand_rate,1530.612244897959,152,0.9539473684210527,0.21029200100905684,526651.3157894737,2266.659789558933,0,0
TeleportationWithDemand,request1,requests$demand_rate,1571.4285714285716,156,0.9230769230769231,0.2673275516124678,525768.5897435897,2737.453596299694,0,0
TeleportationWithDemand,request1,requests$demand_rate,1612.2448979591836,160,0.93125,0.25382297104267537,525042.5,2240.97210487832,0,0
TeleportationWithDemand,request1,requests$demand_rate,1653.061224489796,164,0.9146341463414634,0.2802811696165086,526162.8048780488,2804.666477067001,0,0
