Teleportation,Request,Element$Parameter,Value,Teleported states,Mean fidelity,STD fidelity,Mean time,STD time
Teleportation,request1,links$endNode_distance,1.0,66622,0.9951067215034073,0.06978113937325067,15010.0,0.0
Teleportation,request1,links$endNode_distance,3.020408163265306,22067,0.9854987084787239,0.11954769639621048,45316.12244894026,3.3118305978732066e-08
Teleportation,request1,links$endNode_distance,5.040816326530612,13223,0.9761022460863646,0.1527364249342177,75622.24489791872,7.659374396476751e-08
Teleportation,request1,links$endNode_distance,7.061224489795918,9440,0.9656779661016949,0.1820646678509734,105928.36734685891,8.915195169715473e-08
Teleportation,request1,links$endNode_distance,9.081632653061224,7340,0.9514986376021798,0.21483777234714777,136234.48979596538,7.723694905569339e-08
Teleportation,request1,links$endNode_distance,11.102040816326529,6004,0.9480346435709527,0.22197559524246788,166540.6122449445,3.343369962344321e-08
Teleportation,request1,links$endNode_distance,13.122448979591836,5080,0.9346456692913386,0.24717436916944033,196846.7346938846,1.6111229646614712e-09
Teleportation,request1,links$endNode_distance,15.142857142857142,4402,0.9241253975465697,0.26482745205870734,227152.85714282398,3.2088435457068116e-08
Teleportation,request1,links$endNode_distance,17.163265306122447,3884,0.9227600411946447,0.2670061852296919,257458.9795917998,7.524214352336849e-08
Teleportation,request1,links$endNode_distance,19.183673469387752,3475,0.9128057553956834,0.28216009446335294,287765.10204074247,8.904737280321242e-08
Teleportation,request1,links$endNode_distance,21.204081632653057,3143,0.895641107222399,0.3057742014026994,318071.2244898507,7.754454007027178e-08
Teleportation,request1,links$endNode_distance,23.224489795918366,2870,0.894773519163763,0.3068984949910386,348377.34693882655,3.753057746557717e-08
Teleportation,request1,links$endNode_distance,25.24489795918367,2640,0.8852272727272728,0.31880785397969325,378683.4693877687,4.503932305627308e-09
Teleportation,request1,links$endNode_distance,27.265306122448976,2445,0.885480572597137,0.3185062314091837,408989.59183669626,1.4560157613885664e-08
Teleportation,request1,links$endNode_distance,29.285714285714285,2276,0.8686291739894552,0.33787969965449854,439295.71428568376,7.530635937574082e-08
Teleportation,request1,links$endNode_distance,31.30612244897959,2129,0.8722404884922499,0.3339002631731962,469601.83673462534,8.835788106495378e-08
Teleportation,request1,links$endNode_distance,33.326530612244895,2000,0.8525,0.3546923361543964,499907.9591837244,8.534119524324296e-08
Teleportation,request1,links$endNode_distance,35.3469387755102,1886,0.8308589607635207,0.37497586729320076,530214.0816327111,3.846664177687026e-08
Teleportation,request1,links$endNode_distance,37.367346938775505,1784,0.8307174887892377,0.37510640226451214,560520.2040816535,4.990719369408371e-09
Teleportation,request1,links$endNode_distance,39.38775510204081,1692,0.8268321513002365,0.37850418374014466,590826.3265305808,1.385354854676414e-08
Teleportation,request1,links$endNode_distance,41.408163265306115,1609,0.8222498446239901,0.38242114229754276,621132.4489795672,7.511472084347253e-08
Teleportation,request1,links$endNode_distance,43.42857142857142,1535,0.8,0.4001303568553427,651438.5714285062,8.619562596289526e-08
Teleportation,request1,links$endNode_distance,45.44897959183673,1466,0.8158253751705321,0.38775881045132127,681744.6938776092,8.615501235141148e-08
Teleportation,request1,links$endNode_distance,47.469387755102034,1404,0.7977207977207977,0.4018424305050107,712050.8163265963,3.8442399775885726e-08
Teleportation,request1,links$endNode_distance,49.48979591836734,1347,0.7951002227171492,0.403778275287693,742356.9387755353,1.1989324107058618e-08
Teleportation,request1,links$endNode_distance,51.51020408163265,1294,0.7851622874806801,0.4108685045267981,772663.0612244647,1.1978016537208324e-08
Teleportation,request1,links$endNode_distance,53.53061224489795,1245,0.7855421686746988,0.41061063365770867,802969.1836734035,3.830038488232282e-08
Teleportation,request1,links$endNode_distance,55.55102040816326,1200,0.7658333333333334,0.42365340479577335,833275.3061223901,8.625888378035535e-08
Teleportation,request1,links$endNode_distance,57.57142857142857,1157,0.7856525496974935,0.41054634069612395,863581.4285714948,8.631178590477884e-08
Teleportation,request1,links$endNode_distance,59.59183673469387,1118,0.7799642218246869,0.414455882112238,893887.5510204337,7.53998080452176e-08
Teleportation,request1,links$endNode_distance,61.61224489795918,1082,0.7578558225508318,0.42857920458800786,924193.6734694196,1.3566354581438907e-08
Teleportation,request1,links$endNode_distance,63.63265306122448,1047,0.7526265520534862,0.4316918083335246,954499.7959183463,4.604736960464666e-09
Teleportation,request1,links$endNode_distance,65.65306122448979,1015,0.7339901477832512,0.4420872805351053,984805.9183672877,3.7898928542886555e-08
Teleportation,request1,links$endNode_distance,67.67346938775509,985,0.716751269035533,0.45080506583109436,1015112.0408162733,8.586287528863376e-08
Teleportation,request1,links$endNode_distance,69.6938775510204,956,0.7071129707112971,0.4553252468488562,1045418.1632653776,8.875456290188563e-08
Teleportation,request1,links$endNode_distance,71.71428571428571,929,0.7351991388589881,0.441464778927765,1075724.2857143183,7.59283341182907e-08
Teleportation,request1,links$endNode_distance,73.73469387755101,904,0.7146017699115044,0.45185388596362636,1106030.4081633047,1.336578991881233e-08
Teleportation,request1,links$endNode_distance,75.75510204081633,880,0.7,0.4585181652343005,1136336.530612231,3.817260777871207e-09
Teleportation,request1,links$endNode_distance,77.77551020408163,857,0.7444574095682613,0.43642046075940355,1166642.6530611713,3.664631846830671e-08
Teleportation,request1,links$endNode_distance,79.79591836734693,835,0.6826347305389222,0.4657298797100026,1196948.7755101454,7.798084909075966e-08
Teleportation,request1,links$endNode_distance,81.81632653061223,814,0.699017199017199,0.4589672531164149,1227254.8979592628,8.940289727743376e-08
Teleportation,request1,links$endNode_distance,83.83673469387755,795,0.7094339622641509,0.4543094037783994,1257561.0204082038,7.596736458168707e-08
