Aplicación,request,parámetro,valor,Teleported states,Mean fidel,Std fidel,Mean time,Std time,Queue size,Discarded qubits
TeleportationWithDemand,request1,requests$demand_rate,1571.4285714285716,156,0.9551282051282052,0.2076892442257909,528622.4358974359,4203.5710428150705,0,0
TeleportationWithDemand,request1,requests$demand_rate,1612.2448979591836,160,0.9375,0.24282146558931605,527416.875,4437.309257128269,0,0
TeleportationWithDemand,request1,requests$demand_rate,1653.061224489796,164,0.926829268292683,0.2612141450372844,527535.3658536585,4216.979174985627,0,0
TeleportationWithDemand,request1,requests$demand_rate,1693.8775510204082,168,0.9285714285714286,0.25830930193512275,529223.2142857143,4980.5366473025815,0,0
TeleportationWithDemand,request1,requests$demand_rate,1734.6938775510203,172,0.9534883720930233,0.2112052156999322,529285.4651162791,4003.5756407312588,0,0
TeleportationWithDemand,request1,requests$demand_rate,1775.5102040816328,176,0.9431818181818182,0.23215534431949636,530387.5,4192.150828802391,0,0
TeleportationWithDemand,request1,requests$demand_rate,1816.3265306122448,180,0.9222222222222223,0.2685686362041853,529156.1111111111,3934.1814491373157,0,0
TeleportationWithDemand,request1,requests$demand_rate,1857.142857142857,184,0.9619565217391305,0.19182322879353136,527375.5434782609,4338.01341154624,0,0
TeleportationWithDemand,request1,requests$demand_rate,1897.9591836734694,188,0.9680851063829787,0.1762428841556352,526906.914893617,1619.501822520116,1,0
TeleportationWithDemand,request1,requests$demand_rate,1938.7755102040815,190,0.9315789473684211,0.2531340728027361,523146.84210526315,1287.0809129672634,3,0
TeleportationWithDemand,request1,requests$demand_rate,1979.591836734694,190,0.8789473684210526,0.3270502240743954,523204.2105263158,1290.4546419604967,7,0
TeleportationWithDemand,request1,requests$demand_rate,2020.408163265306,190,0.8,0.40105680501215896,523131.05263157893,1426.8898903279194,11,0
TeleportationWithDemand,request1,requests$demand_rate,2061.224489795918,190,0.7947368421052632,0.40496088283301584,523140.0,1298.1386756290797,15,0
TeleportationWithDemand,request1,requests$demand_rate,2102.0408163265306,190,0.7526315789473684,0.4326226419412709,523145.2631578947,1305.0790826087862,19,0
TeleportationWithDemand,request1,requests$demand_rate,2142.857142857143,190,0.7789473684210526,0.41605217846404596,523252.1052631579,1554.5362157260597,24,0
