Aplicación,request,parámetro,valor,Teleported states,Mean fidel,Std fidel,Mean time,Std time,Queue size,Discarded qubits
TeleportationWithDemand,request1,nodes$teleport_queue_size,35.3469387755102,186,0.6182795698924731,0.4871197725093324,534833.3333333334,1012.9788379458507,35,78
TeleportationWithDemand,request1,nodes$teleport_queue_size,37.367346938775505,186,0.6720430107526881,0.4707361897095206,535026.8817204301,1062.5456210182847,37,76
TeleportationWithDemand,request1,nodes$teleport_queue_size,39.38775510204081,186,0.6021505376344086,0.4907751165796443,535118.2795698924,1074.0120525328196,39,74
TeleportationWithDemand,request1,nodes$teleport_queue_size,41.408163265306115,186,0.5913978494623656,0.4929022520230601,535043.0107526882,1054.349841880267,41,72
TeleportationWithDemand,request1,nodes$teleport_queue_size,43.42857142857142,186,0.5967741935483871,0.4918693768379648,535043.0107526882,1012.5053592877705,43,70
TeleportationWithDemand,request1,nodes$teleport_queue_size,45.44897959183673,186,0.6290322580645161,0.48436766137534915,534983.8709677419,926.9292894201824,45,68
TeleportationWithDemand,request1,nodes$teleport_queue_size,47.469387755102034,186,0.5806451612903226,0.49478536204092965,535080.6451612903,996.7252395412803,47,66
TeleportationWithDemand,request1,nodes$teleport_queue_size,49.48979591836734,186,0.6182795698924731,0.4871197725093324,534989.247311828,991.800150487107,49,64
TeleportationWithDemand,request1,nodes$teleport_queue_size,51.51020408163265,186,0.6236559139784946,0.4857755792516419,534930.1075268817,958.8602407798778,51,62
TeleportationWithDemand,request1,nodes$teleport_queue_size,53.53061224489795,186,0.5698924731182796,0.49642722364458647,535059.1397849462,970.7880954670252,53,60
TeleportationWithDemand,request1,nodes$teleport_queue_size,55.55102040816326,186,0.5268817204301075,0.5006244284558573,534838.7096774194,1021.8194962050588,55,58
TeleportationWithDemand,request1,nodes$teleport_queue_size,57.57142857142857,186,0.6451612903225806,0.4797558228104045,535010.752688172,1055.1764156935928,57,56
TeleportationWithDemand,request1,nodes$teleport_queue_size,59.59183673469387,186,0.6290322580645161,0.48436766137534915,535053.7634408602,962.7167796352879,59,54
TeleportationWithDemand,request1,nodes$teleport_queue_size,61.61224489795918,186,0.6397849462365591,0.481358389817644,534946.2365591398,973.8815222669342,61,52
TeleportationWithDemand,request1,nodes$teleport_queue_size,63.63265306122448,186,0.5645161290322581,0.4971584469362557,534978.4946236559,1013.1939823730127,63,50
TeleportationWithDemand,request1,nodes$teleport_queue_size,65.65306122448979,186,0.5967741935483871,0.4918693768379648,534978.4946236559,947.0123104728655,65,48
TeleportationWithDemand,request1,nodes$teleport_queue_size,67.67346938775509,186,0.6129032258064516,0.48840076730391346,534887.0967741936,1020.4107076103004,67,46
TeleportationWithDemand,request1,nodes$teleport_queue_size,69.6938775510204,186,0.6344086021505376,0.4828954614990845,534956.9892473118,1001.7711719573665,69,44
TeleportationWithDemand,request1,nodes$teleport_queue_size,71.71428571428571,186,0.6666666666666666,0.4726768699898731,534994.623655914,967.0088281994902,71,42
TeleportationWithDemand,request1,nodes$teleport_queue_size,73.73469387755101,186,0.6075268817204301,0.48961905967577624,534930.1075268817,1013.667139378876,73,40
TeleportationWithDemand,request1,nodes$teleport_queue_size,75.75510204081633,186,0.5967741935483871,0.4918693768379648,534983.8709677419,966.8886095412854,75,38
TeleportationWithDemand,request1,nodes$teleport_queue_size,77.77551020408163,186,0.6881720430107527,0.4644902960300396,535139.7849462365,1009.0551946917083,77,36
TeleportationWithDemand,request1,nodes$teleport_queue_size,79.79591836734693,186,0.6236559139784946,0.4857755792516419,534967.7419354839,952.3979738587685,79,34
TeleportationWithDemand,request1,nodes$teleport_queue_size,81.81632653061223,186,0.6075268817204301,0.48961905967577624,535193.5483870967,1000.0871801579616,81,32
TeleportationWithDemand,request1,nodes$teleport_queue_size,83.83673469387755,186,0.5806451612903226,0.4947853620409297,534876.3440860215,1008.4934280789088,83,30
TeleportationWithDemand,request1,nodes$teleport_queue_size,85.85714285714285,186,0.6344086021505376,0.4828954614990845,534994.623655914,961.4027579557593,85,28
TeleportationWithDemand,request1,nodes$teleport_queue_size,87.87755102040815,186,0.510752688172043,0.5012335843434832,535064.5161290322,945.0462778647487,87,26
TeleportationWithDemand,request1,nodes$teleport_queue_size,89.89795918367346,186,0.6075268817204301,0.48961905967577624,534956.9892473118,963.2599884190977,89,24
TeleportationWithDemand,request1,nodes$teleport_queue_size,91.91836734693877,186,0.5967741935483871,0.4918693768379648,535010.752688172,991.800150487107,91,22
TeleportationWithDemand,request1,nodes$teleport_queue_size,93.93877551020407,186,0.6021505376344086,0.4907751165796443,534887.0967741936,982.6303152916047,93,20
TeleportationWithDemand,request1,nodes$teleport_queue_size,95.95918367346938,186,0.6774193548387096,0.4687254788703983,534919.3548387097,1007.5131883803032,95,18
TeleportationWithDemand,request1,nodes$teleport_queue_size,97.97959183673468,186,0.6666666666666666,0.47267686998987307,535005.376344086,944.384895353853,97,16
TeleportationWithDemand,request1,nodes$teleport_queue_size,99.99999999999999,186,0.6182795698924731,0.48711977250933236,535053.7634408602,1089.1662211300895,99,14
