Aplicación,request,parámetro,valor,Generated entanglements,Mean fidel,Std fidel,Mean time,Std time,EPS
Capacity,request1,nodes$dephase_gate_rate,10.0,1430,1.0,0.0,69916.08391608391,3473.3746917696944,14300.0
Capacity,request1,nodes$dephase_gate_rate,213.87755102040816,1427,0.9992992291520673,0.026472076758968607,70063.06937631394,3537.449790616152,14270.0
Capacity,request1,nodes$dephase_gate_rate,417.7551020408163,1428,0.9985994397759104,0.03741094428524652,69978.99159663866,3536.7100493679204,14280.0
Capacity,request1,nodes$dephase_gate_rate,621.6326530612245,1430,0.9986013986013986,0.03738479197803013,69905.59440559441,3540.4545224957933,14300.0
Capacity,request1,nodes$dephase_gate_rate,825.5102040816327,1427,0.9964961457603364,0.0591102846932995,70028.0308339173,3567.5094897950753,14270.0
Capacity,request1,nodes$dephase_gate_rate,1029.387755102041,1427,0.9922915206727401,0.08748955749108618,70035.03854239664,3522.9410519615835,14270.0
Capacity,request1,nodes$dephase_gate_rate,1233.265306122449,1430,0.9937062937062937,0.07911050567855722,69888.11188811189,3492.679328080649,14300.0
Capacity,request1,nodes$dephase_gate_rate,1437.142857142857,1429,0.9958012596221134,0.0646841472539854,69937.0188943317,3569.4717594904178,14290.0
Capacity,request1,nodes$dephase_gate_rate,1641.0204081632653,1427,0.9936930623686054,0.07919315053770733,70042.04625087597,3527.8373265540376,14270.0
Capacity,request1,nodes$dephase_gate_rate,1844.8979591836735,1429,0.9930020993701889,0.08338942507342854,69968.50944716585,3427.273921092069,14290.0
Capacity,request1,nodes$dephase_gate_rate,2048.775510204082,1429,0.9951014695591323,0.06984231081652313,69961.51154653604,3477.9097942811136,14290.0
Capacity,request1,nodes$dephase_gate_rate,2252.6530612244896,1426,0.9859747545582047,0.11763605811670995,70080.64516129032,3465.6941084940336,14260.0
Capacity,request1,nodes$dephase_gate_rate,2456.530612244898,1425,0.9810526315789474,0.13638702019816037,70171.9298245614,3607.5838105480143,14250.0
Capacity,request1,nodes$dephase_gate_rate,2660.408163265306,1429,0.9909027291812457,0.0949780141128212,69954.51364590623,3552.531289420778,14290.0
Capacity,request1,nodes$dephase_gate_rate,2864.285714285714,1424,0.9894662921348315,0.10212773058035882,70189.60674157304,3561.4084973129884,14240.0
Capacity,request1,nodes$dephase_gate_rate,3068.1632653061224,1429,0.9853044086773968,0.12037346350356487,69930.0209937019,3469.8584173613976,14290.0
Capacity,request1,nodes$dephase_gate_rate,3272.0408163265306,1429,0.9839048285514346,0.12588568871133457,69975.50734779566,3547.80702743294,14290.0
Capacity,request1,nodes$dephase_gate_rate,3475.918367346939,1428,0.9810924369747899,0.1362463446551819,70021.00840336134,3511.8549601765812,14280.0
Capacity,request1,nodes$dephase_gate_rate,3679.795918367347,1431,0.9783368273934312,0.14563207220246327,69870.71977638015,3528.2162492030006,14310.0
Capacity,request1,nodes$dephase_gate_rate,3883.673469387755,1428,0.976890756302521,0.15030311573566288,70017.50700280113,3544.1516247565046,14280.0
Capacity,request1,nodes$dephase_gate_rate,4087.5510204081634,1431,0.9797344514325647,0.14095652032970168,69856.74353598882,3522.7167306285282,14310.0
Capacity,request1,nodes$dephase_gate_rate,4291.428571428572,1429,0.9762071378586424,0.15245664003864323,69930.0209937019,3559.5181608434145,14290.0
Capacity,request1,nodes$dephase_gate_rate,4495.306122448979,1429,0.980405878236529,0.13864935871220066,69944.01679496151,3564.6805915264954,14290.0
Capacity,request1,nodes$dephase_gate_rate,4699.183673469388,1433,0.9720865317515701,0.164782447720804,69776.69225401257,3577.6054616021434,14330.0
Capacity,request1,nodes$dephase_gate_rate,4903.061224489796,1429,0.980405878236529,0.13864935871220066,69961.51154653604,3577.1688035653724,14290.0
Capacity,request1,nodes$dephase_gate_rate,5106.938775510204,1428,0.9754901960784313,0.1546797601981527,69992.99719887956,3585.9581684644245,14280.0
Capacity,request1,nodes$dephase_gate_rate,5310.816326530612,1429,0.9734079776067179,0.16094413133041718,69968.50944716585,3587.011947215887,14290.0
Capacity,request1,nodes$dephase_gate_rate,5514.693877551021,1428,0.969187675070028,0.1728694670265687,69989.49579831933,3558.977755031526,14280.0
Capacity,request1,nodes$dephase_gate_rate,5718.571428571428,1428,0.9712885154061625,0.1670529189738039,69978.99159663866,3456.5447046080367,14280.0
Capacity,request1,nodes$dephase_gate_rate,5922.448979591837,1425,0.9677192982456141,0.17680666081484592,70164.91228070176,3539.1317269413153,14250.0
Capacity,request1,nodes$dephase_gate_rate,6126.326530612245,1431,0.9692522711390635,0.1726937949211809,69860.23759608665,3564.7896905587872,14310.0
Capacity,request1,nodes$dephase_gate_rate,6330.2040816326535,1426,0.9719495091164095,0.16517503818178872,70101.68302945301,3530.3452403839024,14260.0
Capacity,request1,nodes$dephase_gate_rate,6534.081632653061,1431,0.9699510831586303,0.17078161857129984,69846.26135569531,3583.7802343348385,14310.0
