Aplicación,request,parámetro,valor,Generated entanglements,Mean fidel,Std fidel,Mean time,Std time,EPS
Capacity,request1,nodes$t1_mem_time,100.0,200,0.28,0.4501256106095643,498995.0,661.1813699886745,2000.0
Capacity,request1,nodes$t1_mem_time,114.97569953977356,200,0.31,0.4636538303215657,499030.0,708.2429245682621,2000.0
Capacity,request1,nodes$t1_mem_time,132.19411484660287,200,0.275,0.4476347667709811,498965.0,739.2614812692747,2000.0
Capacity,request1,nodes$t1_mem_time,151.99110829529332,200,0.255,0.4369549727846177,499055.0,688.7283453353301,2000.0
Capacity,request1,nodes$t1_mem_time,174.7528400007683,200,0.25,0.43409931012992453,499045.0,674.7230960041363,2000.0
Capacity,request1,nodes$t1_mem_time,200.9233002565048,200,0.29,0.4549007291342081,499030.0,722.2939448130296,2000.0
Capacity,request1,nodes$t1_mem_time,231.01297000831605,200,0.295,0.4571871613491707,499090.0,658.8401564558691,2000.0
Capacity,request1,nodes$t1_mem_time,265.6087782946687,200,0.2,0.40100376569366847,499005.0,705.3100818489617,2000.0
Capacity,request1,nodes$t1_mem_time,305.3855508833416,200,0.255,0.4369549727846177,498965.0,690.0404183049515,2000.0
Capacity,request1,nodes$t1_mem_time,351.1191734215131,200,0.26,0.4397349590046876,498975.0,697.7170237468272,2000.0
Capacity,request1,nodes$t1_mem_time,403.70172585965537,200,0.275,0.44763476677098096,499020.0,686.9933034571552,2000.0
Capacity,request1,nodes$t1_mem_time,464.1588833612782,200,0.29,0.45490072913420804,499080.0,718.4573087683171,2000.0
Capacity,request1,nodes$t1_mem_time,533.6699231206312,200,0.305,0.46156278121727395,498980.0,679.6392776603582,2000.0
Capacity,request1,nodes$t1_mem_time,613.5907273413176,200,0.27,0.44507353579077974,498920.0,704.3297537446862,2000.0
Capacity,request1,nodes$t1_mem_time,705.4802310718645,200,0.26,0.4397349590046876,499030.0,701.1118234238555,2000.0
Capacity,request1,nodes$t1_mem_time,811.1308307896873,200,0.23,0.4218885513364207,499030.0,649.003875297177,2000.0
Capacity,request1,nodes$t1_mem_time,932.60334688322,200,0.23,0.4218885513364207,499025.0,645.3350187554994,2000.0
Capacity,request1,nodes$t1_mem_time,1072.2672220103232,200,0.21,0.40833034217617054,499005.0,726.3697855270641,2000.0
Capacity,request1,nodes$t1_mem_time,1232.8467394420659,200,0.24,0.42815485856705265,499025.0,732.8439816956524,2000.0
Capacity,request1,nodes$t1_mem_time,1417.4741629268049,200,0.23,0.4218885513364207,499015.0,719.2786727306922,2000.0
Capacity,request1,nodes$t1_mem_time,1629.7508346206434,200,0.25,0.43409931012992453,498895.0,766.1002204272581,2000.0
Capacity,request1,nodes$t1_mem_time,1873.817422860383,200,0.26,0.4397349590046876,499005.0,760.1738759047435,2000.0
Capacity,request1,nodes$t1_mem_time,2154.4346900318847,200,0.225,0.4186302142480964,499040.0,663.7793421577512,2000.0
Capacity,request1,nodes$t1_mem_time,2477.0763559917114,200,0.265,0.44244069528493996,499020.0,729.5624075654277,2000.0
Capacity,request1,nodes$t1_mem_time,2848.035868435802,200,0.22,0.41528581911472606,499035.0,711.5521995351547,2000.0
Capacity,request1,nodes$t1_mem_time,3274.5491628777286,200,0.25,0.43409931012992453,499080.0,704.3297537446862,2000.0
Capacity,request1,nodes$t1_mem_time,3764.9358067924672,200,0.23,0.4218885513364207,499070.0,691.0046578612402,2000.0
Capacity,request1,nodes$t1_mem_time,4328.7612810830615,200,0.195,0.3971949384061652,498995.0,719.4183859690769,2000.0
Capacity,request1,nodes$t1_mem_time,4977.023564332114,200,0.245,0.43116646740332826,499115.0,717.1797080706772,2000.0
Capacity,request1,nodes$t1_mem_time,5722.3676593502205,200,0.2,0.40100376569366847,498980.0,701.470100223479,2000.0
Capacity,request1,nodes$t1_mem_time,6579.332246575683,200,0.245,0.43116646740332826,499005.0,719.4183859690769,2000.0
Capacity,request1,nodes$t1_mem_time,7564.633275546291,200,0.235,0.4250628094291466,499075.0,694.1065621343671,2000.0
Capacity,request1,nodes$t1_mem_time,8697.490026177835,200,0.245,0.43116646740332826,498955.0,745.4889461583057,2000.0
Capacity,request1,nodes$t1_mem_time,10000.0,200,0.265,0.44244069528493996,499065.0,665.5749016818045,2000.0
Capacity,request1,nodes$t1_mem_time,11497.569953977356,200,0.265,0.44244069528494,498860.0,723.197812065886,2000.0
Capacity,request1,nodes$t1_mem_time,13219.411484660288,200,0.22,0.415285819114726,499015.0,698.0050539046132,2000.0
Capacity,request1,nodes$t1_mem_time,15199.11082952933,200,0.245,0.43116646740332826,498980.0,686.9933034571552,2000.0
Capacity,request1,nodes$t1_mem_time,17475.28400007683,200,0.23,0.4218885513364207,498975.0,759.7771426758397,2000.0
Capacity,request1,nodes$t1_mem_time,20092.33002565046,200,0.225,0.4186302142480964,498995.0,698.1490244220839,2000.0
Capacity,request1,nodes$t1_mem_time,23101.29700083158,200,0.225,0.4186302142480963,499085.0,707.3021857095789,2000.0
Capacity,request1,nodes$t1_mem_time,26560.87782946684,200,0.28,0.4501256106095643,498940.0,734.2312152087616,2000.0
Capacity,request1,nodes$t1_mem_time,30538.555088334124,200,0.255,0.4369549727846177,498990.0,701.6849784947844,2000.0
Capacity,request1,nodes$t1_mem_time,35111.917342151275,200,0.285,0.4525472295516506,498985.0,719.2786727306922,2000.0
Capacity,request1,nodes$t1_mem_time,40370.1725859655,200,0.265,0.44244069528493996,498905.0,740.7554204761678,2000.0
Capacity,request1,nodes$t1_mem_time,46415.88833612782,200,0.24,0.42815485856705265,499045.0,718.0200302352961,2000.0
Capacity,request1,nodes$t1_mem_time,53366.99231206313,200,0.2,0.40100376569366847,498955.0,703.8836987077714,2000.0
Capacity,request1,nodes$t1_mem_time,61359.072734131754,200,0.19,0.39328535039354173,499035.0,732.4324449614181,2000.0
Capacity,request1,nodes$t1_mem_time,70548.02310718645,200,0.275,0.4476347667709811,498920.0,718.4573087683171,2000.0
Capacity,request1,nodes$t1_mem_time,81113.08307896872,200,0.265,0.44244069528493996,499030.0,701.1118234238555,2000.0
Capacity,request1,nodes$t1_mem_time,93260.334688322,200,0.29,0.45490072913420815,498940.0,699.1739562551852,2000.0
Capacity,request1,nodes$t1_mem_time,107226.72220103232,200,0.29,0.45490072913420804,498970.0,722.2939448130296,2000.0
Capacity,request1,nodes$t1_mem_time,123284.67394420659,200,0.235,0.4250628094291466,498965.0,711.5521995351547,2000.0
Capacity,request1,nodes$t1_mem_time,141747.4162926805,200,0.32,0.4676467334823193,498955.0,758.8506251936437,2000.0
Capacity,request1,nodes$t1_mem_time,162975.08346206468,200,0.265,0.44244069528493996,498965.0,697.2847554269015,2000.0
Capacity,request1,nodes$t1_mem_time,187381.74228603867,200,0.275,0.4476347667709811,499000.0,708.8812050083359,2000.0
Capacity,request1,nodes$t1_mem_time,215443.46900318866,200,0.315,0.4656815397698433,498965.0,718.5796990728294,2000.0
Capacity,request1,nodes$t1_mem_time,247707.6355991714,200,0.245,0.43116646740332826,499095.0,691.6406828482939,2000.0
Capacity,request1,nodes$t1_mem_time,284803.5868435805,200,0.225,0.4186302142480964,498970.0,742.8723285211342,2000.0
Capacity,request1,nodes$t1_mem_time,327454.9162877732,200,0.29,0.4549007291342081,498990.0,641.8409452465422,2000.0
Capacity,request1,nodes$t1_mem_time,376493.58067924716,200,0.245,0.43116646740332826,498975.0,718.9991648082596,2000.0
Capacity,request1,nodes$t1_mem_time,432876.12810830615,200,0.26,0.4397349590046876,499005.0,726.3697855270641,2000.0
Capacity,request1,nodes$t1_mem_time,497702.35643321136,200,0.29,0.4549007291342081,499025.0,746.4320491646246,2000.0
Capacity,request1,nodes$t1_mem_time,572236.765935022,200,0.3,0.45940752756339276,499020.0,672.2048024838948,2000.0
Capacity,request1,nodes$t1_mem_time,657933.2246575683,200,0.34,0.47489750282661497,499060.0,720.4130585118317,2000.0
Capacity,request1,nodes$t1_mem_time,756463.3275546291,200,0.275,0.4476347667709811,499070.0,683.6937808183194,2000.0
Capacity,request1,nodes$t1_mem_time,869749.0026177834,200,0.43,0.4963181019179708,499075.0,722.4852418029835,2000.0
Capacity,request1,nodes$t1_mem_time,1000000.0,200,0.455,0.49922049790412065,499040.0,693.4003317712666,2000.0
Capacity,request1,nodes$t1_mem_time,1149756.9953977356,200,0.435,0.4970010565896779,499025.0,711.9758055851993,2000.0
Capacity,request1,nodes$t1_mem_time,1321941.1484660287,200,0.46,0.49964811738465514,498940.0,699.1739562551852,2000.0
Capacity,request1,nodes$t1_mem_time,1519911.0829529332,200,0.53,0.5003516351466935,499050.0,734.9836767065821,2000.0
Capacity,request1,nodes$t1_mem_time,1747528.4000076829,200,0.59,0.49306751859096054,499010.0,694.4865425542419,2000.0
Capacity,request1,nodes$t1_mem_time,2009233.0025650458,200,0.58,0.4947970499134116,498965.0,725.5391341450021,2000.0
Capacity,request1,nodes$t1_mem_time,2310129.700083158,200,0.64,0.4812045188324021,499010.0,715.8647299300259,2000.0
Capacity,request1,nodes$t1_mem_time,2656087.7829466895,200,0.715,0.4525472295516506,498980.0,722.6417198559615,2000.0
Capacity,request1,nodes$t1_mem_time,3053855.5088334186,200,0.745,0.4369549727846177,499035.0,711.5521995351547,2000.0
Capacity,request1,nodes$t1_mem_time,3511191.7342151348,200,0.78,0.41528581911472606,498980.0,736.4180591138057,2000.0
Capacity,request1,nodes$t1_mem_time,4037017.258596558,200,0.73,0.4450735357907798,499015.0,690.768270855068,2000.0
Capacity,request1,nodes$t1_mem_time,4641588.833612782,200,0.765,0.4250628094291466,499030.0,664.3090641134717,2000.0
Capacity,request1,nodes$t1_mem_time,5336699.231206313,200,0.815,0.3892719657470634,498985.0,733.1182111759256,2000.0
Capacity,request1,nodes$t1_mem_time,6135907.273413176,200,0.87,0.33714735904132886,499060.0,741.0436752602482,2000.0
Capacity,request1,nodes$t1_mem_time,7054802.310718645,200,0.835,0.37211199481260626,498980.0,715.6541092036715,2000.0
Capacity,request1,nodes$t1_mem_time,8111308.307896872,200,0.89,0.31367492695304,498970.0,693.9074417301217,2000.0
Capacity,request1,nodes$t1_mem_time,9326033.468832199,200,0.875,0.3315488246330816,499040.0,728.7353953129417,2000.0
Capacity,request1,nodes$t1_mem_time,10722672.220103232,200,0.83,0.37657541771354464,498980.0,672.2048024838948,2000.0
Capacity,request1,nodes$t1_mem_time,12328467.39442066,200,0.895,0.3073226906378774,499045.0,682.1301250770914,2000.0
Capacity,request1,nodes$t1_mem_time,14174741.629268048,200,0.945,0.22855235921889458,498940.0,713.4036190110689,2000.0
Capacity,request1,nodes$t1_mem_time,16297508.346206434,200,0.91,0.28689990900825446,499030.0,722.2939448130296,2000.0
Capacity,request1,nodes$t1_mem_time,18738174.22860383,200,0.95,0.21849186132974543,498995.0,690.9137493531491,2000.0
Capacity,request1,nodes$t1_mem_time,21544346.900318865,200,0.935,0.24714449621638404,499000.0,729.8378700663008,2000.0
Capacity,request1,nodes$t1_mem_time,24770763.55991714,200,0.955,0.20782433633689135,498930.0,691.0046578612402,2000.0
Capacity,request1,nodes$t1_mem_time,28480358.68435805,200,0.97,0.17101529509309654,498915.0,735.1716717438678,2000.0
Capacity,request1,nodes$t1_mem_time,32745491.628777318,200,0.96,0.19645092217681392,499010.0,701.6849784947844,2000.0
Capacity,request1,nodes$t1_mem_time,37649358.067924716,200,0.955,0.2078243363368914,499100.0,729.8378700663008,2000.0
Capacity,request1,nodes$t1_mem_time,43287612.810830615,200,0.99,0.09974842727441166,499030.0,701.1118234238555,2000.0
Capacity,request1,nodes$t1_mem_time,49770235.64332114,200,0.98,0.1403513179927839,499045.0,710.9869988704534,2000.0
Capacity,request1,nodes$t1_mem_time,57223676.5935022,200,0.985,0.12185748327926266,499040.0,721.8067782486031,2000.0
Capacity,request1,nodes$t1_mem_time,65793322.465756826,200,0.98,0.14035131799278389,498980.0,708.5975957931406,2000.0
Capacity,request1,nodes$t1_mem_time,75646332.7554629,200,1.0,0.0,498960.0,742.3986657413067,2000.0
Capacity,request1,nodes$t1_mem_time,86974900.26177834,200,0.985,0.12185748327926268,499160.0,690.4954160586368,2000.0
Capacity,request1,nodes$t1_mem_time,100000000.0,200,0.975,0.1565167321316987,498965.0,690.0404183049515,2000.0
