Aplicación,request,parámetro,valor,Teleported states,Mean fidel,Std fidel,Mean time,Std time,Queue size,Discarded qubits
TeleportationWithDemand,request1,nodes$teleport_queue_size,9.081632653061224,49,0.9183673469387755,0.2766416675862441,534979.5918367347,1145.4583492785641,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,11.102040816326529,49,0.9591836734693877,0.19991494790174602,535061.224489796,1028.918592206281,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,13.122448979591836,49,0.9183673469387755,0.2766416675862441,535122.4489795918,1073.0146989755954,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,15.142857142857142,49,0.9795918367346939,0.14285714285714285,535142.8571428572,957.4271077563382,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,17.163265306122447,49,0.9591836734693877,0.19991494790174605,535061.224489796,1125.6139670069347,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,19.183673469387752,49,0.9591836734693877,0.19991494790174605,534816.3265306122,971.9711369976284,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,21.204081632653057,49,0.9591836734693877,0.19991494790174605,534938.775510204,851.6690296438059,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,23.224489795918366,49,0.9387755102040817,0.24222607082590245,535000.0,1060.6601717798212,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,25.24489795918367,49,0.9183673469387755,0.2766416675862441,534979.5918367347,923.9813291396313,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,27.265306122448976,49,0.9591836734693877,0.19991494790174602,534755.1020408163,1051.4001031342675,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,29.285714285714285,49,0.9387755102040817,0.24222607082590245,535204.081632653,1060.259241819634,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,31.30612244897959,49,0.9387755102040817,0.24222607082590245,535020.4081632653,968.0262547741011,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,33.326530612244895,49,0.9183673469387755,0.2766416675862441,534938.775510204,899.2627365724409,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,35.3469387755102,49,0.9183673469387755,0.2766416675862441,535000.0,1040.8329997330663,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,37.367346938775505,49,0.9387755102040817,0.24222607082590245,535081.6326530612,996.59283506935,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,39.38775510204081,49,0.9591836734693877,0.19991494790174602,535061.224489796,944.4611176332716,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,41.408163265306115,49,0.9795918367346939,0.14285714285714288,534918.3673469388,837.5742428256125,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,43.42857142857142,49,0.9183673469387755,0.2766416675862441,534857.1428571428,866.0254037844386,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,45.44897959183673,49,0.9795918367346939,0.14285714285714288,534816.3265306122,928.1134401694273,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,47.469387755102034,49,0.9591836734693877,0.19991494790174605,534489.7959183673,819.6149751456431,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,49.48979591836734,49,0.9795918367346939,0.14285714285714288,535163.2653061225,943.1096343018268,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,51.51020408163265,49,1.0,0.0,535163.2653061225,964.9468632933068,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,53.53061224489795,49,1.0,0.0,535224.4897959183,1046.1298939912006,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,55.55102040816326,49,0.8979591836734694,0.3058388709205983,535020.4081632653,989.3136492531777,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,57.57142857142857,49,0.9591836734693877,0.19991494790174605,535081.6326530612,1076.9697978951087,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,59.59183673469387,49,0.9387755102040817,0.24222607082590245,534959.1836734693,911.9389524859789,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,61.61224489795918,49,0.9387755102040817,0.24222607082590245,535204.081632653,1060.259241819634,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,63.63265306122448,49,0.9795918367346939,0.14285714285714288,534816.3265306122,928.1134401694275,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,65.65306122448979,49,0.8979591836734694,0.3058388709205983,535102.0408163265,822.7215496748092,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,67.67346938775509,49,0.9183673469387755,0.2766416675862441,534795.918367347,865.5343204425493,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,69.6938775510204,49,0.9183673469387755,0.2766416675862441,534959.1836734693,840.6144497099872,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,71.71428571428571,49,0.8775510204081632,0.33120066055341796,534877.5510204082,949.4000970179469,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,73.73469387755101,49,0.9591836734693877,0.19991494790174602,535081.6326530612,759.2961294810464,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,75.75510204081633,49,0.9183673469387755,0.2766416675862441,535000.0,1080.1234497346434,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,77.77551020408163,49,0.9591836734693877,0.19991494790174602,534734.693877551,1016.0280139691366,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,79.79591836734693,49,0.9183673469387755,0.2766416675862441,534877.5510204082,1013.0945386377754,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,81.81632653061223,49,0.9591836734693877,0.19991494790174605,535081.6326530612,1133.518392254061,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,83.83673469387755,49,0.8367346938775511,0.37343778907995534,535040.8163265307,956.5385441238412,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,85.85714285714285,49,0.9387755102040817,0.24222607082590245,535061.224489796,944.4611176332716,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,87.87755102040815,49,0.9795918367346939,0.14285714285714288,535081.6326530612,1114.9875689493424,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,89.89795918367346,49,0.9387755102040817,0.24222607082590245,535040.8163265307,934.5048527043031,0,0
TeleportationWithDemand,request1,nodes$teleport_queue_size,91.91836734693877,49,0.9183673469387755,0.2766416675862441,534959.1836734693,1019.787226040098,0,0
