Aplicación,request,parámetro,valor,Generated entanglements,Win p,Std fidel,Mean time,Std time,EPS
CHSH,request1,links$source_fidelity_sq,0.0,832,0.47836538461538464,1200127.7524038462,899421.6397106753
CHSH,request1,links$source_fidelity_sq,0.010101010101010102,841,0.4982164090368609,1188869.2330558859,858771.275502396
CHSH,request1,links$source_fidelity_sq,0.020202020202020204,856,0.5023364485981309,1167670.473130841,802574.1130145136
CHSH,request1,links$source_fidelity_sq,0.030303030303030304,806,0.532258064516129,1239305.2605459057,899954.608707728
CHSH,request1,links$source_fidelity_sq,0.04040404040404041,835,0.49700598802395207,1195589.1856287424,937111.9122240682
CHSH,request1,links$source_fidelity_sq,0.05050505050505051,823,0.48602673147023084,1214711.9380315917,923773.5769360563
CHSH,request1,links$source_fidelity_sq,0.06060606060606061,831,0.45968712394705175,1200123.074608905,879308.903295664
CHSH,request1,links$source_fidelity_sq,0.07070707070707072,822,0.4951338199513382,1213953.996350365,898328.7054766931
CHSH,request1,links$source_fidelity_sq,0.08080808080808081,815,0.48711656441717793,1224922.8711656441,931044.8941491321
CHSH,request1,links$source_fidelity_sq,0.09090909090909091,850,0.5,1174867.605882353,839043.4212631093
CHSH,request1,links$source_fidelity_sq,0.10101010101010102,848,0.5436320754716981,1178534.3926886793,903473.7054186116
CHSH,request1,links$source_fidelity_sq,0.11111111111111112,846,0.491725768321513,1181469.7635933806,896710.4839248689
CHSH,request1,links$source_fidelity_sq,0.12121212121212122,836,0.5095693779904307,1195599.0909090908,870588.8465630324
CHSH,request1,links$source_fidelity_sq,0.13131313131313133,877,0.4960091220068415,1138921.65336374,776125.8061408747
CHSH,request1,links$source_fidelity_sq,0.14141414141414144,827,0.5441354292623942,1206999.3409915357,933118.9479293759
CHSH,request1,links$source_fidelity_sq,0.15151515151515152,838,0.5107398568019093,1189571.0202863961,870020.3642841466
CHSH,request1,links$source_fidelity_sq,0.16161616161616163,834,0.5167865707434053,1198617.7398081534,932027.20678205
CHSH,request1,links$source_fidelity_sq,0.17171717171717174,877,0.5222348916761688,1137476.8415051312,864798.1940285794
CHSH,request1,links$source_fidelity_sq,0.18181818181818182,854,0.5081967213114754,1170552.8864168618,850296.1749336243
CHSH,request1,links$source_fidelity_sq,0.19191919191919193,833,0.48259303721488594,1198611.350540216,927920.0927940316
CHSH,request1,links$source_fidelity_sq,0.20202020202020204,862,0.5359628770301624,1159838.5498839908,841141.9480682458
CHSH,request1,links$source_fidelity_sq,0.21212121212121213,831,0.5018050541516246,1202410.3670276776,882335.0945787985
CHSH,request1,links$source_fidelity_sq,0.22222222222222224,847,0.5242030696576151,1180000.3423848879,872538.1441734503
CHSH,request1,links$source_fidelity_sq,0.23232323232323235,837,0.5292712066905615,1193338.6618876942,877460.4935558395
CHSH,request1,links$source_fidelity_sq,0.24242424242424243,817,0.5201958384332925,1223320.7037943697,958585.892378838
CHSH,request1,links$source_fidelity_sq,0.25252525252525254,843,0.527876631079478,1184395.9015421115,833419.2945196851
CHSH,request1,links$source_fidelity_sq,0.26262626262626265,846,0.5236406619385343,1181469.8936170214,863796.1768422379
CHSH,request1,links$source_fidelity_sq,0.27272727272727276,856,0.5163551401869159,1166190.2278037383,856273.2985201477
CHSH,request1,links$source_fidelity_sq,0.2828282828282829,806,0.5285359801488834,1240091.1910669976,916665.170007418
CHSH,request1,links$source_fidelity_sq,0.29292929292929293,839,0.5268176400476758,1191098.4266984505,897709.9575400815
CHSH,request1,links$source_fidelity_sq,0.30303030303030304,843,0.5326215895610913,1185898.8256227758,845377.8106913196
CHSH,request1,links$source_fidelity_sq,0.31313131313131315,816,0.5208333333333334,1224896.881127451,923567.8455184038
CHSH,request1,links$source_fidelity_sq,0.32323232323232326,865,0.5421965317919075,1154864.4566473989,860442.4257368207
CHSH,request1,links$source_fidelity_sq,0.33333333333333337,843,0.5338078291814946,1182892.7639383154,860398.7368666541
CHSH,request1,links$source_fidelity_sq,0.3434343434343435,853,0.536928487690504,1171999.1207502931,886107.7521571016
CHSH,request1,links$source_fidelity_sq,0.3535353535353536,834,0.5203836930455635,1198617.4160671462,881003.5101434737
CHSH,request1,links$source_fidelity_sq,0.36363636363636365,815,0.5398773006134969,1224145.5337423312,895704.3547770183
CHSH,request1,links$source_fidelity_sq,0.37373737373737376,853,0.5545134818288394,1171256.4126611957,851653.372766267
CHSH,request1,links$source_fidelity_sq,0.38383838383838387,844,0.5154028436018957,1184418.6848341231,891991.3526777523
CHSH,request1,links$source_fidelity_sq,0.393939393939394,852,0.5211267605633803,1172705.146713615,862112.2977445532
CHSH,request1,links$source_fidelity_sq,0.4040404040404041,832,0.5685096153846154,1200127.860576923,925359.4146546855
CHSH,request1,links$source_fidelity_sq,0.4141414141414142,820,0.5719512195121951,1219386.5792682928,938543.2969978513
CHSH,request1,links$source_fidelity_sq,0.42424242424242425,831,0.5703971119133574,1202410.1504211794,917792.8758129907
CHSH,request1,links$source_fidelity_sq,0.43434343434343436,860,0.5674418604651162,1162682.4127906978,846141.9909215367
CHSH,request1,links$source_fidelity_sq,0.4444444444444445,827,0.5767835550181378,1208531.4812575574,862767.096815549
CHSH,request1,links$source_fidelity_sq,0.4545454545454546,823,0.560145808019441,1214711.7193195627,884900.0969539457
CHSH,request1,links$source_fidelity_sq,0.4646464646464647,815,0.550920245398773,1226477.282208589,871938.5996555921
CHSH,request1,links$source_fidelity_sq,0.4747474747474748,847,0.6056670602125147,1180000.46635183,900894.198038245
