Aplicación,request,parámetro,valor,Generated entanglements,Mean fidel,Std fidel,Mean time,Std time,EPS
Capacity,request1,links$endNode_distance,1.0,475,0.9978947368421053,0.04588314677411235,2102588.9368421054,1092286.595690327,475.0
Capacity,request1,links$endNode_distance,1.7959183673469388,462,0.9978354978354979,0.046524210519923545,2160639.227405217,1136478.1769724295,462.0
Capacity,request1,links$endNode_distance,2.5918367346938775,422,1.0,0.0,2366658.8669116753,1458533.9214521057,422.0
Capacity,request1,links$endNode_distance,3.387755102040816,368,1.0,0.0,2711199.419920136,1860232.9696869282,368.0
Capacity,request1,links$endNode_distance,4.183673469387755,351,0.9971509971509972,0.05337605126836238,2846856.0619803155,1928279.6258222,351.0
Capacity,request1,links$endNode_distance,4.979591836734694,331,0.9969788519637462,0.05496497099293128,3020571.0965534714,2325419.847020188,331.0
Capacity,request1,links$endNode_distance,5.775510204081632,331,1.0,0.0,2990174.7644737004,2232806.429449041,331.0
Capacity,request1,links$endNode_distance,6.571428571428571,266,1.0,0.0,3749827.1911923047,3045634.476629607,266.0
Capacity,request1,links$endNode_distance,7.36734693877551,257,1.0,0.0,3888069.9809417725,3187208.2678756993,257.0
Capacity,request1,links$endNode_distance,8.16326530612245,258,1.0,0.0,3860217.0847176258,3368471.225205595,258.0
Capacity,request1,links$endNode_distance,8.959183673469388,215,0.9953488372093023,0.06819943394704736,4615250.2600854905,3854513.341941499,215.0
Capacity,request1,links$endNode_distance,9.755102040816327,188,1.0,0.0,5316150.639926155,4216838.6941968985,188.0
Capacity,request1,links$endNode_distance,10.551020408163264,193,1.0,0.0,5179423.589404515,4510262.670517099,193.0
Capacity,request1,links$endNode_distance,11.346938775510203,191,1.0,0.0,5233677.800512968,4638845.216729864,191.0
Capacity,request1,links$endNode_distance,12.142857142857142,165,1.0,0.0,6047549.372294342,5944707.834513885,165.0
Capacity,request1,links$endNode_distance,12.938775510204081,166,1.0,0.0,6022068.286821094,4933500.326254922,166.0
Capacity,request1,links$endNode_distance,13.73469387755102,153,1.0,0.0,6517288.315326237,5785057.915596286,153.0
Capacity,request1,links$endNode_distance,14.53061224489796,120,1.0,0.0,8254393.5714283,7840821.74607445,120.0
Capacity,request1,links$endNode_distance,15.326530612244898,123,1.0,0.0,8087194.337149794,7407669.211723964,123.0
Capacity,request1,links$endNode_distance,16.122448979591837,97,0.9896907216494846,0.10153461651336189,10170565.25352398,10524357.229287926,97.0
Capacity,request1,links$endNode_distance,16.918367346938776,99,1.0,0.0,10099771.895485444,10361855.18788348,99.0
Capacity,request1,links$endNode_distance,17.714285714285715,100,0.99,0.09999999999999999,9869588.000000322,8755200.094995344,100.0
Capacity,request1,links$endNode_distance,18.510204081632654,89,1.0,0.0,11138160.567530263,9658395.070887197,89.0
Capacity,request1,links$endNode_distance,19.306122448979593,80,1.0,0.0,12195780.48341779,11458495.201619094,80.0
Capacity,request1,links$endNode_distance,20.10204081632653,77,0.987012987012987,0.11396057645963796,12875809.011395862,12830130.30670753,77.0
Capacity,request1,links$endNode_distance,20.897959183673468,77,1.0,0.0,12498346.343759147,10249550.551448893,77.0
Capacity,request1,links$endNode_distance,21.693877551020407,67,0.9850746268656716,0.12216944435630518,14689075.271094138,12217759.125254225,67.0
Capacity,request1,links$endNode_distance,22.489795918367346,49,0.9795918367346939,0.14285714285714288,20323673.50478989,18432932.790909976,49.0
Capacity,request1,links$endNode_distance,23.285714285714285,42,0.9761904761904762,0.1543033499620919,23250317.738094613,22771393.36318504,42.0
Capacity,request1,links$endNode_distance,24.081632653061224,44,1.0,0.0,22694774.40862517,20923956.415282186,44.0
Capacity,request1,links$endNode_distance,24.877551020408163,50,1.0,0.0,19943158.610206604,19264054.86808164,50.0
Capacity,request1,links$endNode_distance,25.6734693877551,44,0.9772727272727273,0.15075567228888181,21936261.83673618,23166326.36550979,44.0
Capacity,request1,links$endNode_distance,26.46938775510204,38,1.0,0.0,24633498.69495234,24094500.59267031,38.0
Capacity,request1,links$endNode_distance,27.26530612244898,38,1.0,0.0,26259024.304514773,32254083.393220462,38.0
Capacity,request1,links$endNode_distance,28.06122448979592,31,1.0,0.0,31847477.425936144,32758582.4265661,31.0
Capacity,request1,links$endNode_distance,28.857142857142858,33,0.9696969696969697,0.17407765595569785,30004400.584418006,28368554.082223166,33.0
Capacity,request1,links$endNode_distance,29.653061224489797,26,0.9615384615384616,0.19611613513818402,36266628.842224084,38775363.661501184,26.0
Capacity,request1,links$endNode_distance,30.448979591836736,22,1.0,0.0,45388255.81169016,57002490.61516688,22.0
Capacity,request1,links$endNode_distance,31.244897959183675,23,0.9565217391304348,0.20851441405707477,41645904.272394426,44127882.90692951,23.0
Capacity,request1,links$endNode_distance,32.04081632653062,18,1.0,0.0,53110026.02607494,33071007.237324517,18.0
Capacity,request1,links$endNode_distance,32.83673469387755,16,1.0,0.0,62149193.335469246,49799456.70155065,16.0
Capacity,request1,links$endNode_distance,33.63265306122449,16,1.0,0.0,54494747.61481571,48351390.17223794,16.0
Capacity,request1,links$endNode_distance,34.42857142857143,12,1.0,0.0,80426350.83330719,75758321.08324379,12.0
Capacity,request1,links$endNode_distance,35.224489795918366,24,1.0,0.0,40198416.85373362,43141441.19983975,24.0
Capacity,request1,links$endNode_distance,36.02040816326531,16,1.0,0.0,59413419.97448957,45272773.761877544,16.0
Capacity,request1,links$endNode_distance,36.816326530612244,14,1.0,0.0,68462837.39068182,49508553.64537157,14.0
Capacity,request1,links$endNode_distance,37.61224489795919,8,1.0,0.0,122931007.44902468,119456691.77280529,8.0
Capacity,request1,links$endNode_distance,38.40816326530612,8,1.0,0.0,123452256.0076046,99175754.5941832,8.0
Capacity,request1,links$endNode_distance,39.20408163265306,12,0.9,0.45226701686664544,79813716.05440617,79060962.34705938,12.0
Capacity,request1,links$endNode_distance,40.0,14,0.9285714285714286,0.2672612419124244,68591497.14285715,60622364.98278038,14.0
Capacity,request2,links$endNode_distance,1.0,456,1.0,0.0,2192422.5109649124,1237742.9961647713,456.0
Capacity,request2,links$endNode_distance,1.7959183673469388,408,1.0,0.0,2444118.607442943,1627552.3158241091,408.0
Capacity,request2,links$endNode_distance,2.5918367346938775,410,0.9975609756097561,0.049386479832479464,2433451.5129417414,1530636.772482837,410.0
Capacity,request2,links$endNode_distance,3.387755102040816,399,1.0,0.0,2503098.394967007,1495240.768243657,399.0
Capacity,request2,links$endNode_distance,4.183673469387755,361,0.9944598337950139,0.07432884268180653,2753938.597998723,1744670.915220837,361.0
Capacity,request2,links$endNode_distance,4.979591836734694,359,1.0,0.0,2782156.395600066,1866505.9161972455,359.0
Capacity,request2,links$endNode_distance,5.775510204081632,328,0.9969512195121951,0.055215763037423274,3032995.4725609096,2200945.596957274,328.0
Capacity,request2,links$endNode_distance,6.571428571428571,283,1.0,0.0,3531745.0277637783,2846684.6535936664,283.0
Capacity,request2,links$endNode_distance,7.36734693877551,263,1.0,0.0,3797439.333436781,3245406.778816244,263.0
Capacity,request2,links$endNode_distance,8.16326530612245,248,1.0,0.0,4026101.879526018,3181802.0541898254,248.0
Capacity,request2,links$endNode_distance,8.959183673469388,223,1.0,0.0,4481539.818797541,4083561.7402740642,223.0
Capacity,request2,links$endNode_distance,9.755102040816327,215,1.0,0.0,4650901.277645918,3762160.162556368,215.0
Capacity,request2,links$endNode_distance,10.551020408163264,201,0.9950248756218906,0.07053456158585983,4968227.794699821,4848080.090413203,201.0
Capacity,request2,links$endNode_distance,11.346938775510203,171,1.0,0.0,5842836.549110963,5399637.169443041,171.0
Capacity,request2,links$endNode_distance,12.142857142857142,171,1.0,0.0,5814581.837928127,4965059.914472576,171.0
Capacity,request2,links$endNode_distance,12.938775510204081,175,1.0,0.0,5658992.293877866,4811072.244473988,175.0
Capacity,request2,links$endNode_distance,13.73469387755102,141,1.0,0.0,7064752.880301173,6757407.487690381,141.0
Capacity,request2,links$endNode_distance,14.53061224489796,132,1.0,0.0,7541946.087662091,7457902.7196750995,132.0
Capacity,request2,links$endNode_distance,15.326530612244898,88,1.0,0.0,10962153.256030137,10416580.639930038,88.0
Capacity,request2,links$endNode_distance,16.122448979591837,117,1.0,0.0,8329042.967032865,9424773.13381473,117.0
Capacity,request2,links$endNode_distance,16.918367346938776,106,1.0,0.0,9395988.947824392,8649058.398176186,106.0
Capacity,request2,links$endNode_distance,17.714285714285715,103,1.0,0.0,9635078.904299896,8259779.854059329,103.0
Capacity,request2,links$endNode_distance,18.510204081632654,72,1.0,0.0,13715044.15958035,12308767.310675351,72.0
Capacity,request2,links$endNode_distance,19.306122448979593,80,1.0,0.0,12366895.387754524,14211639.699816313,80.0
Capacity,request2,links$endNode_distance,20.10204081632653,71,0.9859154929577465,0.11867816581938531,14071127.618567575,12546449.84616811,71.0
Capacity,request2,links$endNode_distance,20.897959183673468,66,0.9848484848484849,0.12309149097933272,15044767.520099994,16735856.243648024,66.0
Capacity,request2,links$endNode_distance,21.693877551020407,65,1.0,0.0,15117625.799058737,19251177.96678777,65.0
Capacity,request2,links$endNode_distance,22.489795918367346,68,1.0,0.0,14636151.113445535,13218592.127610091,68.0
Capacity,request2,links$endNode_distance,23.285714285714285,46,1.0,0.0,21373397.25155224,19690152.19212444,46.0
Capacity,request2,links$endNode_distance,24.081632653061224,50,0.98,0.14142135623730948,19994866.40612076,21099299.306947626,50.0
Capacity,request2,links$endNode_distance,24.877551020408163,49,1.0,0.0,20072619.15660395,20718779.521823302,49.0
Capacity,request2,links$endNode_distance,25.6734693877551,45,0.9777777777777777,0.14907119849998599,20478087.233561464,19058547.94117779,45.0
Capacity,request2,links$endNode_distance,26.46938775510204,44,1.0,0.0,21801678.42764436,22685789.550520066,44.0
Capacity,request2,links$endNode_distance,27.26530612244898,41,1.0,0.0,24072333.484323747,25392492.623079516,41.0
Capacity,request2,links$endNode_distance,28.06122448979592,33,1.0,0.0,30010422.937536787,24719858.81441974,33.0
Capacity,request2,links$endNode_distance,28.857142857142858,24,1.0,0.0,39762244.49405074,41495403.15639644,24.0
Capacity,request2,links$endNode_distance,29.653061224489797,39,1.0,0.0,24650601.828882072,21546265.900605984,39.0
Capacity,request2,links$endNode_distance,30.448979591836736,25,1.0,0.0,38640131.04898109,37187956.57225767,25.0
Capacity,request2,links$endNode_distance,31.244897959183675,27,1.0,0.0,36992703.21616632,26755410.172081605,27.0
Capacity,request2,links$endNode_distance,32.04081632653062,18,1.0,0.0,51056486.95578024,48294323.09963102,18.0
Capacity,request2,links$endNode_distance,32.83673469387755,20,1.0,0.0,47240010.36735459,46727255.17031169,20.0
Capacity,request2,links$endNode_distance,33.63265306122449,7,1.0,0.0,141869481.20996395,179814083.3567792,7.0
Capacity,request2,links$endNode_distance,34.42857142857143,22,1.0,0.0,44026416.00647931,42443833.22293413,22.0
Capacity,request2,links$endNode_distance,35.224489795918366,10,1.0,0.0,96222467.95916347,155413924.56054056,10.0
Capacity,request2,links$endNode_distance,36.02040816326531,16,1.0,0.0,61281271.926020145,61696753.03584773,16.0
Capacity,request2,links$endNode_distance,36.816326530612244,13,0.8461538461538461,0.37553380809940534,65275202.61382543,71578637.77647555,13.0
Capacity,request2,links$endNode_distance,37.61224489795919,10,1.0,0.0,90644410.40819626,75386348.63744034,10.0
Capacity,request2,links$endNode_distance,38.40816326530612,8,0.875,0.3535533905932738,105327981.73465252,91763001.82458276,8.0
Capacity,request2,links$endNode_distance,39.20408163265306,20,0.95,0.22360679774997896,47603348.84182739,55328555.59042286,20.0
Capacity,request2,links$endNode_distance,40.0,11,0.9090909090909091,0.30151134457776363,87639968.63636364,64985365.4877529,11.0
Capacity,request3,links$endNode_distance,1.0,446,0.9955156950672646,0.06688966917991854,2226788.2623318387,1241461.0759733086,446.0
Capacity,request3,links$endNode_distance,1.7959183673469388,438,0.997716894977169,0.047781848256749644,2281347.5284222965,1279187.9315202897,438.0
Capacity,request3,links$endNode_distance,2.5918367346938775,409,0.9926650366748166,0.08543422980637763,2444364.2572725676,1394427.305983912,409.0
Capacity,request3,links$endNode_distance,3.387755102040816,382,0.9973821989528796,0.051164451009665074,2613164.401111227,1679202.3437098498,382.0
Capacity,request3,links$endNode_distance,4.183673469387755,361,1.0,0.0,2752532.9512691167,1949919.100351018,361.0
Capacity,request3,links$endNode_distance,4.979591836734694,361,1.0,0.0,2755497.139465246,1970262.5800703461,361.0
Capacity,request3,links$endNode_distance,5.775510204081632,321,1.0,0.0,3110201.6603089157,2409868.416529801,321.0
Capacity,request3,links$endNode_distance,6.571428571428571,275,1.0,0.0,3630796.2675324962,3022432.6131254546,275.0
Capacity,request3,links$endNode_distance,7.36734693877551,271,1.0,0.0,3677847.6342344848,3233293.079379098,271.0
Capacity,request3,links$endNode_distance,8.16326530612245,244,0.9959016393442623,0.06401843996644797,4096262.926564066,3468255.4090943304,244.0
Capacity,request3,links$endNode_distance,8.959183673469388,245,1.0,0.0,4077044.4764681994,3375373.822983761,245.0
Capacity,request3,links$endNode_distance,9.755102040816327,206,1.0,0.0,4775498.184565064,4330763.6099373335,206.0
Capacity,request3,links$endNode_distance,10.551020408163264,199,1.0,0.0,5020709.788739456,4285452.017860925,199.0
Capacity,request3,links$endNode_distance,11.346938775510203,190,0.9947368421052631,0.07254762501100115,5223013.14232017,4252986.045749427,190.0
Capacity,request3,links$endNode_distance,12.142857142857142,192,1.0,0.0,5207684.334077367,4671438.225116303,192.0
Capacity,request3,links$endNode_distance,12.938775510204081,127,1.0,0.0,7752970.312550652,7673680.072727738,127.0
Capacity,request3,links$endNode_distance,13.73469387755102,134,1.0,0.0,7418658.707736948,6310818.152458964,134.0
Capacity,request3,links$endNode_distance,14.53061224489796,120,0.9916666666666667,0.09128709291752769,8282532.580782041,7890979.748587714,120.0
Capacity,request3,links$endNode_distance,15.326530612244898,118,1.0,0.0,8412670.179004123,7951619.821588445,118.0
Capacity,request3,links$endNode_distance,16.122448979591837,101,0.9900990099009901,0.09950371902099887,9831257.445948554,8904982.282019593,101.0
Capacity,request3,links$endNode_distance,16.918367346938776,102,0.9901960784313726,0.09901475429766746,9734607.265906334,9236539.443154184,102.0
Capacity,request3,links$endNode_distance,17.714285714285715,101,1.0,0.0,9820847.779349683,9506596.000304526,101.0
Capacity,request3,links$endNode_distance,18.510204081632654,90,1.0,0.0,11109296.630385367,10617403.493311333,90.0
Capacity,request3,links$endNode_distance,19.306122448979593,82,1.0,0.0,12122973.425833195,12115454.869656794,82.0
Capacity,request3,links$endNode_distance,20.10204081632653,70,1.0,0.0,14127141.618074832,14972066.403058616,70.0
Capacity,request3,links$endNode_distance,20.897959183673468,55,1.0,0.0,18116851.1873853,15840175.276501652,55.0
Capacity,request3,links$endNode_distance,21.693877551020407,59,1.0,0.0,16338735.790384673,17168151.59103755,59.0
Capacity,request3,links$endNode_distance,22.489795918367346,55,1.0,0.0,18003339.324675515,16817303.138517987,55.0
Capacity,request3,links$endNode_distance,23.285714285714285,47,1.0,0.0,21159925.638297323,20106331.39050585,47.0
Capacity,request3,links$endNode_distance,24.081632653061224,42,1.0,0.0,23659963.87268993,17772975.360043775,42.0
Capacity,request3,links$endNode_distance,24.877551020408163,37,1.0,0.0,25143695.780477524,22861380.622510727,37.0
Capacity,request3,links$endNode_distance,25.6734693877551,32,1.0,0.0,30125445.81632866,22357072.991409954,32.0
Capacity,request3,links$endNode_distance,26.46938775510204,40,0.975,0.15811388300841897,24621132.15561285,29685961.476409677,40.0
Capacity,request3,links$endNode_distance,27.26530612244898,30,1.0,0.0,33204875.55442618,31613767.498391606,30.0
Capacity,request3,links$endNode_distance,28.06122448979592,36,1.0,0.0,27542698.696143415,28049149.173127655,36.0
Capacity,request3,links$endNode_distance,28.857142857142858,27,1.0,0.0,34740793.35979101,40669713.996003166,27.0
Capacity,request3,links$endNode_distance,29.653061224489797,26,1.0,0.0,37631822.94347976,43129961.958832614,26.0
Capacity,request3,links$endNode_distance,30.448979591836736,24,1.0,0.0,40733770.62074991,37384565.37189657,24.0
Capacity,request3,links$endNode_distance,31.244897959183675,35,1.0,0.0,28522729.05247116,27671141.609582122,35.0
Capacity,request3,links$endNode_distance,32.04081632653062,25,0.96,0.2,39858891.832651444,34863352.423708215,25.0
Capacity,request3,links$endNode_distance,32.83673469387755,15,1.0,0.0,64994528.08164317,66114232.15732115,15.0
Capacity,request3,links$endNode_distance,33.63265306122449,13,1.0,0.0,68762379.26219133,51683155.615022145,13.0
Capacity,request3,links$endNode_distance,34.42857142857143,17,1.0,0.0,55045095.9663689,54945500.9821621,17.0
