Aplicación,request,parámetro,valor,Generated entanglements,Mean fidel,Std fidel,Mean time,Std time,EPS
Capacity,request1,nodes$gate_duration,10.0,3993,1.0,0.0,25040.237916353617,7.790370634010042,39930.0
Capacity,request1,nodes$gate_duration,622.0408163265306,3636,1.0,0.0,27498.771177117713,455.61981231651936,36360.0
Capacity,request1,nodes$gate_duration,1234.0816326530612,3336,1.0,0.0,29970.228417266186,888.9698105795,33360.0
Capacity,request1,nodes$gate_duration,1846.1224489795918,3081,1.0,0.0,32452.40701071081,1370.07200275389,30810.0
Capacity,request1,nodes$gate_duration,2458.1632653061224,2858,1.0,0.0,34982.85724282715,1886.5560690857735,28580.0
Capacity,request1,nodes$gate_duration,3070.204081632653,2666,1.0,0.0,37506.466616654165,2314.646449447419,26660.0
Capacity,request1,nodes$gate_duration,3682.2448979591836,2497,1.0,0.0,40042.92350820985,2900.793819458536,24970.0
Capacity,request1,nodes$gate_duration,4294.285714285714,2348,1.0,0.0,42575.76490630324,3300.0436493884267,23480.0
Capacity,request1,nodes$gate_duration,4906.326530612245,2211,1.0,0.0,45219.91497060154,3947.6049576121486,22110.0
Capacity,request1,nodes$gate_duration,5518.367346938776,2094,1.0,0.0,47745.64087870105,4498.864211389169,20940.0
Capacity,request1,nodes$gate_duration,6130.408163265306,1984,1.0,0.0,50399.707661290326,4975.1860227421985,19840.0
Capacity,request1,nodes$gate_duration,6742.448979591836,1883,1.0,0.0,53095.037705788636,5640.901289160308,18830.0
Capacity,request1,nodes$gate_duration,7354.489795918367,1792,1.0,0.0,55799.51450892857,6425.111675380209,17920.0
Capacity,request1,nodes$gate_duration,7966.530612244898,1710,1.0,0.0,58477.57660818713,6943.9708396930155,17100.0
Capacity,request1,nodes$gate_duration,8578.571428571428,1632,1.0,0.0,61264.02205882353,7267.182302905994,16320.0
Capacity,request1,nodes$gate_duration,9190.612244897959,1550,1.0,0.0,64498.31612903226,8078.110437525783,15500.0
Capacity,request1,nodes$gate_duration,9802.65306122449,1489,1.0,0.0,67141.91000671592,8500.147488914154,14890.0
Capacity,request1,nodes$gate_duration,10414.69387755102,1425,1.0,0.0,70171.98736842105,9043.774410128828,14250.0
Capacity,request1,nodes$gate_duration,11026.734693877552,1368,1.0,0.0,73071.90204678362,9716.051572758453,13680.0
Capacity,request1,nodes$gate_duration,11638.775510204081,1317,1.0,0.0,75910.55580865603,10283.636488293661,13170.0
Capacity,request1,nodes$gate_duration,12250.816326530612,1272,1.0,0.0,78588.91509433962,11040.397129042909,12720.0
Capacity,request1,nodes$gate_duration,12862.857142857143,1219,1.0,0.0,81984.55619360131,11917.132629569747,12190.0
Capacity,request1,nodes$gate_duration,13474.897959183672,1167,1.0,0.0,85659.03684661526,12376.01457883015,11670.0
Capacity,request1,nodes$gate_duration,14086.938775510203,1125,1.0,0.0,88846.83022222223,12876.469834511547,11250.0
Capacity,request1,nodes$gate_duration,14698.979591836734,1079,1.0,0.0,92670.03892493049,13409.426438322835,10790.0
Capacity,request1,nodes$gate_duration,15311.020408163266,1044,1.0,0.0,95707.4856321839,14210.115403750406,10440.0
Capacity,request1,nodes$gate_duration,15923.061224489797,1007,1.0,0.0,99227.19463753724,14890.35789030081,10070.0
Capacity,request1,nodes$gate_duration,16535.102040816328,973,1.0,0.0,102654.6197327852,15786.082457051996,9730.0
Capacity,request1,nodes$gate_duration,17147.142857142855,943,1.0,0.0,105952.4591728526,16195.791326328086,9430.0
Capacity,request1,nodes$gate_duration,17759.183673469386,912,1.0,0.0,109629.75877192983,16377.362242460757,9120.0
Capacity,request1,nodes$gate_duration,18371.224489795917,884,1.0,0.0,113080.4762443439,17176.021855276456,8840.0
Capacity,request1,nodes$gate_duration,18983.26530612245,858,1.0,0.0,116453.2296037296,17674.93034220587,8580.0
Capacity,request1,nodes$gate_duration,19595.30612244898,834,1.0,0.0,119871.49880095923,18863.392400120792,8340.0
Capacity,request1,nodes$gate_duration,20207.34693877551,810,1.0,0.0,123360.06419753087,19991.374549454835,8100.0
Capacity,request1,nodes$gate_duration,20819.38775510204,788,1.0,0.0,126794.44670050761,19652.325699098124,7880.0
Capacity,request1,nodes$gate_duration,21431.428571428572,768,1.0,0.0,130204.13932291667,20138.987509267332,7680.0
Capacity,request1,nodes$gate_duration,22043.469387755104,748,1.0,0.0,133553.97459893048,21046.571529569537,7480.0
Capacity,request1,nodes$gate_duration,22655.51020408163,729,1.0,0.0,136977.93552812072,22098.39410927296,7290.0
Capacity,request1,nodes$gate_duration,23267.551020408162,712,1.0,0.0,140448.80758426967,21211.62561697103,7120.0
Capacity,request1,nodes$gate_duration,23879.591836734693,695,1.0,0.0,143863.45179856115,25154.2584249263,6950.0
Capacity,request1,nodes$gate_duration,24491.632653061224,679,1.0,0.0,147232.12812960235,23879.70429836525,6790.0
Capacity,request1,nodes$gate_duration,25103.673469387755,663,1.0,0.0,150750.85369532427,24777.221732788832,6630.0
Capacity,request1,nodes$gate_duration,25715.714285714286,647,1.0,0.0,154472.03245749613,24945.943221452326,6470.0
Capacity,request1,nodes$gate_duration,26327.755102040817,632,1.0,0.0,158141.10443037975,25962.926378306598,6320.0
Capacity,request1,nodes$gate_duration,26939.795918367345,617,1.0,0.0,161821.585089141,27067.19701279609,6170.0
Capacity,request1,nodes$gate_duration,27551.836734693876,604,1.0,0.0,165503.07781456952,27794.542880140903,6040.0
Capacity,request1,nodes$gate_duration,28163.877551020407,591,1.0,0.0,169176.03384094755,28007.39064517427,5910.0
Capacity,request1,nodes$gate_duration,28775.918367346938,578,1.0,0.0,172921.0207612457,29350.663955116142,5780.0
Capacity,request1,nodes$gate_duration,29387.95918367347,566,1.0,0.0,176572.12897526502,28586.3694388574,5660.0
Capacity,request1,nodes$gate_duration,30000.0,554,1.0,0.0,180299.0974729242,30759.187443816903,5540.0
Capacity,request2,nodes$gate_duration,10.0,3993,1.0,0.0,25040.120210368143,7.077128389984128,39930.0
Capacity,request2,nodes$gate_duration,622.0408163265306,3637,1.0,0.0,27493.28787462194,441.71082773035226,36370.0
Capacity,request2,nodes$gate_duration,1234.0816326530612,3337,1.0,0.0,29962.3637998202,906.4562145018689,33370.0
Capacity,request2,nodes$gate_duration,1846.1224489795918,3081,1.0,0.0,32449.400194741967,1397.5654076601472,30810.0
Capacity,request2,nodes$gate_duration,2458.1632653061224,2858,1.0,0.0,34977.666899930024,1801.7185117800286,28580.0
Capacity,request2,nodes$gate_duration,3070.204081632653,2666,1.0,0.0,37498.25581395349,2332.356785782505,26660.0
Capacity,request2,nodes$gate_duration,3682.2448979591836,2497,1.0,0.0,40037.00760913096,2762.726116228577,24970.0
Capacity,request2,nodes$gate_duration,4294.285714285714,2349,1.0,0.0,42566.452958705835,3478.3663477147993,23490.0
Capacity,request2,nodes$gate_duration,4906.326530612245,2211,1.0,0.0,45211.01130710086,3893.4263533102007,22110.0
Capacity,request2,nodes$gate_duration,5518.367346938776,2094,1.0,0.0,47737.70773638968,4308.786818986732,20940.0
Capacity,request2,nodes$gate_duration,6130.408163265306,1984,1.0,0.0,50387.14213709677,5171.911038501644,19840.0
Capacity,request2,nodes$gate_duration,6742.448979591836,1883,1.0,0.0,53087.854487519915,5560.9291456441315,18830.0
Capacity,request2,nodes$gate_duration,7354.489795918367,1792,1.0,0.0,55787.1875,6308.670801476887,17920.0
Capacity,request2,nodes$gate_duration,7966.530612244898,1710,1.0,0.0,58462.95789473684,6560.548180071231,17100.0
Capacity,request2,nodes$gate_duration,8578.571428571428,1632,1.0,0.0,61243.498774509804,7305.794766893207,16320.0
Capacity,request2,nodes$gate_duration,9190.612244897959,1551,1.0,0.0,64472.79819471309,7921.517167157497,15510.0
Capacity,request2,nodes$gate_duration,9802.65306122449,1489,1.0,0.0,67115.55137676293,8795.778885761289,14890.0
Capacity,request2,nodes$gate_duration,10414.69387755102,1425,1.0,0.0,70154.47859649123,9293.9674066362,14250.0
Capacity,request2,nodes$gate_duration,11026.734693877552,1369,1.0,0.0,73042.72315558801,10105.098199131498,13690.0
Capacity,request2,nodes$gate_duration,11638.775510204081,1317,1.0,0.0,75882.75170842824,10361.865776962844,13170.0
Capacity,request2,nodes$gate_duration,12250.816326530612,1272,1.0,0.0,78550.0786163522,11075.737228159447,12720.0
Capacity,request2,nodes$gate_duration,12862.857142857143,1220,1.0,0.0,81959.56721311476,11458.573986797011,12200.0
Capacity,request2,nodes$gate_duration,13474.897959183672,1167,1.0,0.0,85635.91259640103,12108.033727957758,11670.0
Capacity,request2,nodes$gate_duration,14086.938775510203,1126,1.0,0.0,88802.56838365897,12818.422760741561,11260.0
Capacity,request2,nodes$gate_duration,14698.979591836734,1079,1.0,0.0,92601.86839666357,13335.744938692513,10790.0
