Aplicación,request,parámetro,valor,Teleported states,Mean fidel,Std fidel,Mean time,Std time,Queue size,Discarded qubits
TeleportationWithDemand,request1,nodes$gate_duration,100.0,99,0.9696969696969697,0.17229219690157924,295815.1515151515,95.15147576111275,0,0
TeleportationWithDemand,request1,nodes$gate_duration,2138.775510204082,99,0.9797979797979798,0.14140677897022574,312104.0,2326.074700048148,0,0
TeleportationWithDemand,request1,nodes$gate_duration,4177.551020408164,99,0.98989898989899,0.10050378152592122,328205.0404040404,4192.899342496793,0,0
TeleportationWithDemand,request1,nodes$gate_duration,6216.326530612245,99,0.9595959595959596,0.19790700347467466,344790.7878787879,6372.286360055192,0,0
TeleportationWithDemand,request1,nodes$gate_duration,8255.102040816328,99,0.9090909090909091,0.2889427981985323,362040.6060606061,7576.185879853089,0,0
TeleportationWithDemand,request1,nodes$gate_duration,10293.877551020409,99,0.9494949494949495,0.22009911374694652,378175.75757575757,10971.877242584565,0,0
TeleportationWithDemand,request1,nodes$gate_duration,12332.65306122449,99,0.9696969696969697,0.17229219690157924,392908.6060606061,12924.090391407397,0,0
TeleportationWithDemand,request1,nodes$gate_duration,14371.428571428572,99,0.9696969696969697,0.1722921969015792,410258.3232323232,14658.44846303436,0,0
TeleportationWithDemand,request1,nodes$gate_duration,16410.204081632655,99,0.9494949494949495,0.2200991137469465,423793.63636363635,17125.105240525452,0,0
TeleportationWithDemand,request1,nodes$gate_duration,18448.979591836734,99,0.9797979797979798,0.14140677897022574,440720.56565656565,19632.607320663752,0,0
TeleportationWithDemand,request1,nodes$gate_duration,20487.755102040817,99,0.9090909090909091,0.2889427981985323,456619.6666666667,21284.455723099225,0,0
TeleportationWithDemand,request1,nodes$gate_duration,22526.5306122449,99,1.0,0.0,473387.71717171714,22451.579808984312,0,0
TeleportationWithDemand,request1,nodes$gate_duration,24565.30612244898,99,0.98989898989899,0.10050378152592121,489286.8181818182,21658.550963158817,0,0
TeleportationWithDemand,request1,nodes$gate_duration,26604.081632653062,99,0.9393939393939394,0.23982058847557644,503263.63636363635,23746.85229643854,0,0
TeleportationWithDemand,request1,nodes$gate_duration,28642.857142857145,99,0.9292929292929293,0.257639411538814,520664.24242424243,27225.34791932668,0,0
TeleportationWithDemand,request1,nodes$gate_duration,30681.632653061224,99,0.9494949494949495,0.2200991137469465,546026.3636363636,30481.12165080067,0,0
TeleportationWithDemand,request1,nodes$gate_duration,32720.408163265307,99,0.9090909090909091,0.2889427981985323,554776.9696969697,33647.774146431686,0,0
TeleportationWithDemand,request1,nodes$gate_duration,34759.183673469386,99,0.9191919191919192,0.27392713453777273,573072.0,36149.90566307165,0,0
TeleportationWithDemand,request1,nodes$gate_duration,36797.95918367347,99,0.9393939393939394,0.23982058847557647,593092.8686868687,36227.4768724487,0,0
TeleportationWithDemand,request1,nodes$gate_duration,38836.73469387755,99,0.9595959595959596,0.19790700347467466,605295.7171717172,41329.78848142332,0,0
TeleportationWithDemand,request1,nodes$gate_duration,40875.510204081635,99,0.9393939393939394,0.23982058847557647,622825.7575757576,38724.54652086649,0,0
TeleportationWithDemand,request1,nodes$gate_duration,42914.28571428572,99,0.9797979797979798,0.14140677897022574,637878.5252525252,40893.691458574016,0,0
TeleportationWithDemand,request1,nodes$gate_duration,44953.0612244898,99,0.9090909090909091,0.2889427981985323,660072.8484848485,45983.69328367853,0,0
TeleportationWithDemand,request1,nodes$gate_duration,46991.836734693876,99,0.9494949494949495,0.2200991137469465,666656.0909090909,45574.74887279339,0,0
TeleportationWithDemand,request1,nodes$gate_duration,49030.61224489796,99,0.9696969696969697,0.17229219690157924,679811.2121212122,48204.365673083405,0,0
TeleportationWithDemand,request1,nodes$gate_duration,51069.38775510204,99,0.9292929292929293,0.25763941153881403,699425.2121212122,54437.26793952698,0,0
TeleportationWithDemand,request1,nodes$gate_duration,53108.163265306124,99,0.898989898989899,0.3028756562720659,722009.7777777778,53603.81254860546,0,0
TeleportationWithDemand,request1,nodes$gate_duration,55146.93877551021,99,0.9393939393939394,0.23982058847557647,740624.2424242424,54963.811601982095,0,0
TeleportationWithDemand,request1,nodes$gate_duration,57185.71428571429,99,0.8484848484848485,0.36037498507822363,749014.2424242424,58236.282861392,0,0
TeleportationWithDemand,request1,nodes$gate_duration,59224.489795918365,99,0.9191919191919192,0.2739271345377727,762211.5555555555,52760.93263673807,0,0
TeleportationWithDemand,request1,nodes$gate_duration,61263.26530612245,99,0.9393939393939394,0.23982058847557647,790673.3636363636,61319.80390650092,0,0
TeleportationWithDemand,request1,nodes$gate_duration,63302.04081632653,99,0.9090909090909091,0.2889427981985323,786070.0606060605,65268.00828261854,0,0
TeleportationWithDemand,request1,nodes$gate_duration,65340.816326530614,99,0.9090909090909091,0.28894279819853225,821680.0,69110.39952459383,0,0
TeleportationWithDemand,request1,nodes$gate_duration,67379.59183673469,99,0.9090909090909091,0.2889427981985323,836754.3838383838,65226.43455681156,0,0
TeleportationWithDemand,request1,nodes$gate_duration,69418.36734693877,99,0.9191919191919192,0.27392713453777273,844033.2727272727,68052.26654202264,0,0
TeleportationWithDemand,request1,nodes$gate_duration,71457.14285714286,99,0.9292929292929293,0.25763941153881403,860159.9090909091,68547.43916279708,1,0
TeleportationWithDemand,request1,nodes$gate_duration,73495.91836734694,99,0.9292929292929293,0.25763941153881403,885929.494949495,66336.20536011278,1,0
TeleportationWithDemand,request1,nodes$gate_duration,75534.69387755102,99,0.8686868686868687,0.3394612973180146,896220.1212121212,76239.18010556533,1,0
TeleportationWithDemand,request1,nodes$gate_duration,77573.4693877551,99,0.9191919191919192,0.27392713453777273,919501.8282828283,79429.73762119735,1,0
TeleportationWithDemand,request1,nodes$gate_duration,79612.24489795919,99,0.9595959595959596,0.19790700347467466,920637.7373737374,75449.55401480095,1,0
TeleportationWithDemand,request1,nodes$gate_duration,81651.02040816327,99,0.9191919191919192,0.27392713453777273,940785.1818181818,85787.81534019944,1,0
TeleportationWithDemand,request1,nodes$gate_duration,83689.79591836735,99,0.898989898989899,0.3028756562720658,967048.0303030303,72184.87058912318,1,0
TeleportationWithDemand,request1,nodes$gate_duration,85728.57142857143,98,0.9285714285714286,0.2588634954533962,982573.5510204082,90441.26346210054,1,0
TeleportationWithDemand,request1,nodes$gate_duration,87767.34693877552,97,0.845360824742268,0.363438617741675,1006184.1443298969,86370.39099690426,2,0
TeleportationWithDemand,request1,nodes$gate_duration,89806.1224489796,98,0.8775510204081632,0.3294890177744922,1008866.0612244898,83941.41127428024,2,0
TeleportationWithDemand,request1,nodes$gate_duration,91844.89795918367,95,0.8631578947368421,0.3455038354865923,1033619.1157894736,96527.61865899216,4,0
TeleportationWithDemand,request1,nodes$gate_duration,93883.67346938775,93,0.8817204301075269,0.32468922819237606,1056158.9462365592,92300.5578222069,6,0
TeleportationWithDemand,request1,nodes$gate_duration,95922.44897959183,93,0.8602150537634409,0.3486432663371334,1060313.1612903227,92718.18240111903,6,0
TeleportationWithDemand,request1,nodes$gate_duration,97961.22448979592,90,0.7888888888888889,0.4103833353069152,1088484.1,104923.09130357222,8,0
TeleportationWithDemand,request1,nodes$gate_duration,100000.0,92,0.782608695652174,0.41473113113479426,1075434.7826086956,100808.9591723016,7,0
