Aplicación,request,parámetro,valor,Teleported states,Mean fidel,Std fidel,Mean time,Std time,Queue size,Discarded qubits
TeleportationWithDemand,request1,nodes$gate_duration,81651.02040816327,104,0.6153846153846154,0.48886022200033785,952133.5288461539,82345.49476455027,392,0
TeleportationWithDemand,request1,nodes$gate_duration,83689.79591836735,103,0.5145631067961165,0.5022318359651444,966949.5436893204,86478.35067442124,395,0
TeleportationWithDemand,request1,nodes$gate_duration,85728.57142857143,100,0.56,0.49888765156985887,987682.24,83250.2442078646,394,0
TeleportationWithDemand,request1,nodes$gate_duration,87767.34693877552,100,0.56,0.49888765156985887,997136.0,76898.95757683611,399,0
TeleportationWithDemand,request1,nodes$gate_duration,89806.1224489796,98,0.5816326530612245,0.49582731837247035,1017113.5510204082,97288.31933173827,401,0
TeleportationWithDemand,request1,nodes$gate_duration,91844.89795918367,97,0.5257731958762887,0.501929267617183,1024070.9278350516,97247.74857807843,400,0
TeleportationWithDemand,request1,nodes$gate_duration,93883.67346938775,96,0.4895833333333333,0.5025156015732859,1037262.46875,89406.3880631819,402,0
TeleportationWithDemand,request1,nodes$gate_duration,95922.44897959183,93,0.40860215053763443,0.49423984539688165,1071658.7741935484,101064.56708548608,406,0
TeleportationWithDemand,request1,nodes$gate_duration,97961.22448979592,92,0.5,0.5027397465361703,1076558.4130434783,101636.38074751527,404,0
TeleportationWithDemand,request1,nodes$gate_duration,100000.0,91,0.5604395604395604,0.49908340894508707,1091703.2967032967,88757.53420358115,406,0

---------Column values-------
Capacity;Request;Element$Parameter;Value;Generated Entanglements;Mean fidelity;STD fidelity;Mean time;STD time;Entanglement Generation rate;
Teleportation;Request;Element$Parameter;Value;Teleported states;Mean fidelity;STD fidelity;Mean time;STD time;
QBER;Request;Element$Parameter;Value;Performed measurements;Mean time;STD time;
TeleportationWithDemand;Request;Element$Parameter;Value;Teleported states;Mean fidelity;STD fidelity;Mean time;STD time;Queue size at end of simulation;Discarded qubits;
Teleportation;Request;Element$Parameter;Value;Measurements;Mean time;STD time;Wins;
