Aplicación,request,parámetro,valor,Teleported states,Mean fidel,Std fidel,Mean time,Std time,Queue size,Discarded qubits
TeleportationWithDemand,request1,nodes$gate_duration,51069.38775510204,99,0.9595959595959596,0.19790700347467466,714384.8181818182,54727.83849405996,0,0
TeleportationWithDemand,request1,nodes$gate_duration,53108.163265306124,99,0.9191919191919192,0.27392713453777273,719864.0,57279.51531262271,0,0
TeleportationWithDemand,request1,nodes$gate_duration,55146.93877551021,99,0.9292929292929293,0.25763941153881403,738396.1212121212,53384.243756510645,0,0
TeleportationWithDemand,request1,nodes$gate_duration,57185.71428571429,99,0.9191919191919192,0.27392713453777273,762299.6464646464,53594.750715069786,0,0
TeleportationWithDemand,request1,nodes$gate_duration,59224.489795918365,99,0.9191919191919192,0.27392713453777273,769390.2222222222,54500.102180686,0,0
TeleportationWithDemand,request1,nodes$gate_duration,61263.26530612245,99,0.9292929292929293,0.25763941153881403,796242.7272727273,55602.633629047516,0,0
TeleportationWithDemand,request1,nodes$gate_duration,63302.04081632653,99,0.9191919191919192,0.27392713453777273,796300.6868686868,53252.33997592174,0,0
TeleportationWithDemand,request1,nodes$gate_duration,65340.816326530614,99,0.9797979797979798,0.14140677897022574,829600.0,64239.71554312196,0,0
TeleportationWithDemand,request1,nodes$gate_duration,67379.59183673469,99,0.9191919191919192,0.27392713453777273,839476.7676767677,69194.91684274247,0,0
TeleportationWithDemand,request1,nodes$gate_duration,69418.36734693877,99,0.9494949494949495,0.2200991137469465,856654.7272727273,69482.36533603449,0,0
TeleportationWithDemand,request1,nodes$gate_duration,71457.14285714286,99,0.9797979797979798,0.14140677897022574,865934.2121212122,70351.02902069643,1,0
TeleportationWithDemand,request1,nodes$gate_duration,73495.91836734694,99,0.9191919191919192,0.27392713453777273,884444.7474747475,72725.87610185606,1,0
TeleportationWithDemand,request1,nodes$gate_duration,75534.69387755102,99,0.9595959595959596,0.19790700347467466,899272.0,77060.09356022223,1,0
TeleportationWithDemand,request1,nodes$gate_duration,77573.4693877551,99,0.898989898989899,0.3028756562720658,913233.303030303,78715.94186622444,1,0
TeleportationWithDemand,request1,nodes$gate_duration,79612.24489795919,99,0.9090909090909091,0.2889427981985323,932700.1616161616,72373.72487681592,1,0
TeleportationWithDemand,request1,nodes$gate_duration,81651.02040816327,99,0.898989898989899,0.30287565627206586,955630.8181818182,77452.95553989251,1,0
TeleportationWithDemand,request1,nodes$gate_duration,83689.79591836735,99,0.9090909090909091,0.2889427981985323,963666.6565656565,84956.04955422798,1,0
TeleportationWithDemand,request1,nodes$gate_duration,85728.57142857143,98,0.8877551020408163,0.3172904962243896,971201.4693877551,83382.72492625748,1,0
TeleportationWithDemand,request1,nodes$gate_duration,87767.34693877552,99,0.898989898989899,0.30287565627206586,987384.1111111111,82111.80734838407,1,0
