Teleportation,Request,Element$Parameter,Value,Teleported states,Mean fidelity,STD fidelity,Mean time,STD time
Teleportation,request1,links$source_fidelity_sq,0.6632653061224489,1631,0.5889025137952176,0.37368102231920974,613008.5836909871,1010.9461729574373
Teleportation,request1,links$source_fidelity_sq,0.673469387755102,1631,0.5910484365419988,0.3737796562077628,612979.153893317,1002.2340787934501
Teleportation,request1,links$source_fidelity_sq,0.6836734693877551,1631,0.608522378908645,0.3730092672520784,612976.088289393,997.5637326953891
Teleportation,request1,links$source_fidelity_sq,0.6938775510204082,1631,0.6266094420600858,0.36746950143852747,613051.5021459227,1006.626456004365
Teleportation,request1,links$source_fidelity_sq,0.7040816326530612,1631,0.6266094420600858,0.3757243721302004,613006.131207848,991.9735203031016
Teleportation,request1,links$source_fidelity_sq,0.7142857142857143,1631,0.6321275291232373,0.3738183981150337,612951.5634580012,1025.1959301537147
Teleportation,request1,links$source_fidelity_sq,0.7244897959183674,1631,0.6397915389331699,0.3736961210303791,612969.3439607603,994.6072992784249
Teleportation,request1,links$source_fidelity_sq,0.7346938775510203,1631,0.6364193746167995,0.3735065879690689,613026.977314531,1003.9226738488757
Teleportation,request1,links$source_fidelity_sq,0.7448979591836735,1631,0.6514408338442673,0.3773447058310091,613004.9049662784,995.6841715577577
Teleportation,request1,links$source_fidelity_sq,0.7551020408163265,1631,0.6453096259963212,0.3781303850816637,612955.24218271,1012.1145571991217
Teleportation,request1,links$source_fidelity_sq,0.7653061224489796,1631,0.6655426118945432,0.37425057613216806,612971.7964438994,1017.8476739541381
Teleportation,request1,links$source_fidelity_sq,0.7755102040816326,1631,0.690680564071122,0.3599576871639128,613012.2624156959,981.9708339995732
Teleportation,request1,links$source_fidelity_sq,0.7857142857142857,1631,0.6900674432863274,0.37118537741358804,612972.4095646843,1026.566864777634
Teleportation,request1,links$source_fidelity_sq,0.7959183673469388,1631,0.7112201103617413,0.3640136449781719,612982.8326180257,1030.0751397050988
Teleportation,request1,links$source_fidelity_sq,0.8061224489795917,1631,0.7247087676272226,0.36267093424027447,613027.5904353157,983.2207094250015
Teleportation,request1,links$source_fidelity_sq,0.8163265306122449,1631,0.7296137339055794,0.35915686599026786,613013.4886572654,984.4506579191253
Teleportation,request1,links$source_fidelity_sq,0.8265306122448979,1631,0.7296137339055794,0.3650864732026628,613005.5180870631,1005.7961889729014
Teleportation,request1,links$source_fidelity_sq,0.8367346938775511,1631,0.7391171060698958,0.3582886458742694,612997.5475168608,1010.3726428115468
Teleportation,request1,links$source_fidelity_sq,0.846938775510204,1631,0.7593500919681178,0.3496667222144891,612975.4751686082,1005.2069978029915
Teleportation,request1,links$source_fidelity_sq,0.8571428571428571,1631,0.7716125076640098,0.3442566982608328,612987.7375843041,1002.3759356508064
Teleportation,request1,links$source_fidelity_sq,0.8673469387755102,1631,0.7817290006131208,0.34078178273903087,612989.5769466585,982.9287675210063
Teleportation,request1,links$source_fidelity_sq,0.8775510204081632,1631,0.7982832618025751,0.3324340362014431,613038.626609442,975.3295883406441
Teleportation,request1,links$source_fidelity_sq,0.8877551020408163,1631,0.8044144696505211,0.33055838222686085,613029.4297976701,988.4571139310391
Teleportation,request1,links$source_fidelity_sq,0.8979591836734693,1631,0.8139178418148375,0.32273188267123115,612998.1606376456,991.0626638248302
Teleportation,request1,links$source_fidelity_sq,0.9081632653061225,1631,0.8338442673206622,0.32053616551204533,612987.1244635193,1002.6742198978662
Teleportation,request1,links$source_fidelity_sq,0.9183673469387754,1631,0.8491722869405273,0.3072701720677719,612997.5475168608,990.1323546859668
Teleportation,request1,links$source_fidelity_sq,0.9285714285714286,1631,0.8571428571428571,0.29224567960541015,612994.4819129369,981.7195185062869
Teleportation,request1,links$source_fidelity_sq,0.9387755102040816,1631,0.8807480073574494,0.2736433210140483,613016.5542611894,978.4653800559464
Teleportation,request1,links$source_fidelity_sq,0.9489795918367346,1631,0.8936235438381361,0.2693934163914198,613017.780502759,987.183005087575
Teleportation,request1,links$source_fidelity_sq,0.9591836734693877,1631,0.9212139791538934,0.23053152283188366,612958.307786634,989.8766513883793
Teleportation,request1,links$source_fidelity_sq,0.9693877551020408,1631,0.9343960760269773,0.21731826217926908,613027.5904353157,991.2990889169635
Teleportation,request1,links$source_fidelity_sq,0.9795918367346939,1631,0.9530962599632128,0.18726619596619065,612983.4457388106,998.3277536205278
Teleportation,request1,links$source_fidelity_sq,0.9897959183673469,1631,0.9745554874310239,0.14377481696345767,613047.823421214,1000.0827490748565
Teleportation,request1,links$source_fidelity_sq,1.0,1631,0.9926425505824648,0.08548565913881997,612968.1177191907,995.1853794685309
