Aplicación,request,parámetro,valor,Generated entanglements,Mean fidel,Std fidel,Mean time,Std time,EPS
Capacity,request1,nodes$t1_mem_time,100.0,200,0.245,0.43116646740332826,499025.0,711.9758055851993,2000.0
Capacity,request1,nodes$t1_mem_time,1010200.0,200,0.405,0.4921238966441695,499050.0,670.6330917264619,2000.0
Capacity,request1,nodes$t1_mem_time,2020300.0,200,0.61,0.4889739025622274,498960.0,707.7460862576813,2000.0
Capacity,request1,nodes$t1_mem_time,3030400.0,200,0.72,0.4501256106095643,498935.0,687.852239596258,2000.0
Capacity,request1,nodes$t1_mem_time,4040500.0,200,0.8,0.40100376569366847,499050.0,699.9641053252078,2000.0
Capacity,request1,nodes$t1_mem_time,5050600.0,200,0.795,0.40471467708652015,498925.0,722.4852418029835,2000.0
Capacity,request1,nodes$t1_mem_time,6060700.0,200,0.86,0.3478577656537627,499000.0,715.9349230693749,2000.0
Capacity,request1,nodes$t1_mem_time,7070800.0,200,0.85,0.3579674615346874,499015.0,683.4548651987336,2000.0
Capacity,request1,nodes$t1_mem_time,8080900.0,200,0.855,0.3529844046834771,499040.0,721.8067782486031,2000.0
Capacity,request1,nodes$t1_mem_time,9091000.0,200,0.9,0.3007528242702513,498980.0,715.6541092036715,2000.0
Capacity,request1,nodes$t1_mem_time,10101100.0,200,0.83,0.37657541771354464,499000.0,729.8378700663008,2000.0
Capacity,request1,nodes$t1_mem_time,11111200.0,200,0.895,0.3073226906378775,499050.0,692.7477877896379,2000.0
Capacity,request1,nodes$t1_mem_time,12121300.0,200,0.91,0.2868999090082545,499000.0,694.5588962078792,2000.0
Capacity,request1,nodes$t1_mem_time,13131400.0,200,0.935,0.247144496216384,498980.0,715.6541092036715,2000.0
Capacity,request1,nodes$t1_mem_time,14141500.0,200,0.9,0.3007528242702513,499035.0,725.5391341450021,2000.0
Capacity,request1,nodes$t1_mem_time,15151600.0,200,0.9,0.3007528242702513,498940.0,734.2312152087616,2000.0
