Aplicación,request,parámetro,valor,Generated entanglements,Mean fidel,Std fidel,Mean time,Std time,EPS
Capacity,request1,nodes$t1_mem_time,100.0,2041,0.24693777560019597,0.4313359099410312,48993.14061734444,704.2949362148318,20410.0
Capacity,request1,nodes$t1_mem_time,1010200.0,2040,0.9181372549019607,0.27422271582736696,48995.58823529412,717.9340333021144,20400.0
Capacity,request1,nodes$t1_mem_time,2020300.0,2041,0.9573738363547281,0.2020623129510501,48976.482116609506,710.1750480143501,20410.0
Capacity,request1,nodes$t1_mem_time,3030400.0,2041,0.9652131308182264,0.18328448407327583,48979.421852033316,715.7663238005548,20410.0
Capacity,request1,nodes$t1_mem_time,4040500.0,2040,0.9823529411764705,0.1316971608231675,48996.07843137255,701.0006955837606,20400.0
Capacity,request1,nodes$t1_mem_time,5050600.0,2041,0.9823615874571289,0.13166545758030723,48990.69083782459,687.0022711377062,20410.0
Capacity,request1,nodes$t1_mem_time,6060700.0,2040,0.9813725490196078,0.13523843558476256,49018.13725490196,714.979815190459,20400.0
Capacity,request1,nodes$t1_mem_time,7070800.0,2040,0.9882352941176471,0.10785174796178651,48997.549019607846,704.8447719702756,20400.0
Capacity,request1,nodes$t1_mem_time,8080900.0,2040,0.9862745098039216,0.11637757603288844,49009.80392156863,700.2430467040673,20400.0
Capacity,request1,nodes$t1_mem_time,9091000.0,2040,0.9887254901960785,0.10560711302737313,48996.07843137255,706.5755154436871,20400.0
Capacity,request1,nodes$t1_mem_time,10101100.0,2040,0.9916666666666667,0.09092822334972074,49008.82352941176,707.225088207556,20400.0
Capacity,request1,nodes$t1_mem_time,11111200.0,2041,0.9877511024007839,0.1100217838501914,48989.22097011269,697.2505040256051,20410.0
Capacity,request1,nodes$t1_mem_time,12121300.0,2040,0.9941176470588236,0.0764893379200764,49002.94117647059,696.795141220455,20400.0
Capacity,request1,nodes$t1_mem_time,13131400.0,2041,0.9921607055365017,0.08821367576766742,48990.200881920624,708.4241063999965,20410.0
Capacity,request1,nodes$t1_mem_time,14141500.0,2041,0.9921607055365017,0.08821367576766742,48992.65066144047,701.1509305510137,20410.0
Capacity,request1,nodes$t1_mem_time,15151600.0,2040,0.9936274509803922,0.0795929962549603,49007.8431372549,707.9297608167665,20400.0
Capacity,request1,nodes$t1_mem_time,16161700.0,2040,0.9931372549019608,0.0825771788701084,49015.686274509804,707.1061012039328,20400.0
Capacity,request1,nodes$t1_mem_time,17171800.0,2039,0.9931338891613536,0.08259729579085621,49033.349681216285,701.7894629326265,20390.0
Capacity,request1,nodes$t1_mem_time,18181900.0,2041,0.9955903968642822,0.0662745092354613,48977.462028417445,711.5859301130841,20410.0
Capacity,request1,nodes$t1_mem_time,19192000.0,2040,0.9965686274509804,0.058491668870002914,49013.23529411765,706.8093963963311,20400.0
Capacity,request1,nodes$t1_mem_time,20202100.0,2040,0.9946078431372549,0.07325101881867857,49007.35294117647,711.0456577166485,20400.0
Capacity,request1,nodes$t1_mem_time,21212200.0,2041,0.9955903968642822,0.06627450923546128,48991.18079372856,708.4369892854276,20410.0
Capacity,request1,nodes$t1_mem_time,22222300.0,2041,0.9965703086722195,0.058477380245235425,48991.67074963253,701.1399690838754,20410.0
Capacity,request1,nodes$t1_mem_time,23232400.0,2040,0.9970588235294118,0.054166079508186075,49015.19607843137,712.2996079738357,20400.0
Capacity,request1,nodes$t1_mem_time,24242500.0,2039,0.9970573810691515,0.05417932771569509,49029.426189308484,701.2656540060012,20390.0
Capacity,request1,nodes$t1_mem_time,25252600.0,2041,0.9975502204801567,0.049446698884643654,48990.69083782459,689.1395337803184,20410.0
Capacity,request1,nodes$t1_mem_time,26262700.0,2040,0.9970588235294118,0.05416607950818607,49018.13725490196,699.726325527984,20400.0
Capacity,request1,nodes$t1_mem_time,27272800.0,2041,0.9955903968642822,0.0662745092354613,48991.67074963253,706.0169979150481,20410.0
Capacity,request1,nodes$t1_mem_time,28282900.0,2041,0.9975502204801567,0.04944669888464366,48979.421852033316,705.4187039865185,20410.0
Capacity,request1,nodes$t1_mem_time,29293000.0,2040,0.9980392156862745,0.044248156946985376,49004.41176470588,710.3799500457465,20400.0
Capacity,request1,nodes$t1_mem_time,30303100.0,2040,0.9950980392156863,0.06985931491512372,49009.80392156863,698.1387437512304,20400.0
Capacity,request1,nodes$t1_mem_time,31313200.0,2040,0.9975490196078431,0.04945879286122402,49007.8431372549,698.1635371263608,20400.0
Capacity,request1,nodes$t1_mem_time,32323300.0,2040,0.9965686274509804,0.058491668870002914,48998.529411764706,706.2377397791928,20400.0
Capacity,request1,nodes$t1_mem_time,33333400.0,2042,0.9985308521057786,0.03831068074117449,48967.67874632713,692.8863704960588,20420.0
Capacity,request1,nodes$t1_mem_time,34343500.0,2040,0.9980392156862745,0.044248156946985376,49002.94117647059,714.1745537697145,20400.0
Capacity,request1,nodes$t1_mem_time,35353600.0,2040,0.9965686274509804,0.058491668870002914,49009.313725490196,708.2582436399912,20400.0
Capacity,request1,nodes$t1_mem_time,36363700.0,2040,0.9946078431372549,0.07325101881867857,49013.23529411765,706.8093963963312,20400.0
Capacity,request1,nodes$t1_mem_time,37373800.0,2042,0.9990205680705191,0.0312882094569906,48964.74045053869,699.7799445665983,20420.0
Capacity,request1,nodes$t1_mem_time,38383900.0,2040,0.9970588235294118,0.05416607950818607,49005.39215686275,708.9910514748146,20400.0
