Capacity,request1,nodes$t1_mem_time,1000000.0,39,0.3076923076923077,0.467571900119518,2554615.3846153845,11663.292359534147,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,1072267.222010323,39,0.41025641025641024,0.4983102351129802,2553846.153846154,9964.51192862493,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,1149756.9953977356,39,0.2564102564102564,0.44235903005475674,2557692.3076923075,10812.161393916444,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,1232846.7394420658,39,0.20512820512820512,0.4090738692453054,2554615.3846153845,10025.27171075647,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,1321941.1484660287,39,0.15384615384615385,0.36551776819519566,2556153.846153846,12110.322829237048,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,1417474.1629268047,39,0.28205128205128205,0.455880752454893,2556153.846153846,11089.441307028244,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,1519911.0829529332,39,0.28205128205128205,0.455880752454893,2552307.6923076925,9654.97920669855,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,1629750.8346206434,39,0.23076923076923078,0.42683279491835413,2553846.153846154,11089.441307028243,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,1747528.4000076829,39,0.2564102564102564,0.44235903005475674,2555769.230769231,10854.204953942331,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,1873817.422860383,39,0.20512820512820512,0.40907386924530537,2555000.0,11413.288653790232,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,2009233.0025650458,39,0.3333333333333333,0.4775669329409193,2555384.6153846155,10599.442350315032,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,2154434.6900318824,39,0.38461538461538464,0.49286405809014416,2557307.6923076925,11171.283312592266,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,2310129.700083158,39,0.28205128205128205,0.455880752454893,2555384.6153846155,11663.292359534145,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,2477076.355991709,39,0.23076923076923078,0.42683279491835413,2555384.6153846155,11663.292359534147,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,2656087.782946684,39,0.28205128205128205,0.455880752454893,2558076.923076923,10979.3696861183,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,2848035.8684358047,39,0.2564102564102564,0.44235903005475674,2555769.230769231,10854.204953942331,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,3053855.5088334125,39,0.28205128205128205,0.455880752454893,2555384.6153846155,9416.15460850851,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,3274549.1628777315,39,0.28205128205128205,0.455880752454893,2555769.230769231,10294.253732982705,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,3511191.7342151273,39,0.41025641025641024,0.49831023511298017,2551538.4615384615,10010.116340472652,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,3764935.806792471,39,0.3076923076923077,0.467571900119518,2555384.6153846155,11663.292359534145,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,4037017.258596558,39,0.3333333333333333,0.4775669329409193,2555384.6153846155,10025.271710756468,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,4328761.281083061,39,0.15384615384615385,0.36551776819519566,2554615.3846153845,10025.27171075647,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,4641588.833612782,39,0.4358974358974359,0.502356122102941,2552307.6923076925,10812.161393916444,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,4977023.564332114,39,0.38461538461538464,0.49286405809014416,2555769.230769231,10854.204953942331,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,5336699.231206313,39,0.3333333333333333,0.4775669329409193,2552692.3076923075,12185.310064849324,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,5722367.65935022,39,0.2564102564102564,0.44235903005475674,2553076.923076923,10426.142788265253,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,6135907.273413176,39,0.28205128205128205,0.455880752454893,2553076.923076923,11506.027288669677,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,6579332.246575682,39,0.28205128205128205,0.455880752454893,2555384.6153846155,10599.44235031503,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,7054802.310718645,39,0.38461538461538464,0.4928640580901441,2554230.769230769,10854.204953942331,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,7564633.275546291,39,0.38461538461538464,0.49286405809014405,2556153.846153846,9964.51192862493,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,8111308.307896872,39,0.28205128205128205,0.455880752454893,2555384.6153846155,10025.271710756468,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,8697490.026177835,39,0.358974358974359,0.48597051498058946,2555769.230769231,11386.653171382017,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,9326033.468832199,39,0.4358974358974359,0.502356122102941,2553461.5384615385,11818.464932482724,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,10000000.0,39,0.28205128205128205,0.455880752454893,2555000.0,11413.288653790232,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,10722672.220103232,39,0.41025641025641024,0.49831023511298017,2556923.076923077,10426.142788265253,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,11497569.953977356,39,0.3076923076923077,0.46757190011951794,2553076.923076923,10426.142788265253,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,12328467.39442066,39,0.41025641025641024,0.4983102351129802,2556538.4615384615,10769.953706214716,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,13219411.484660286,39,0.41025641025641024,0.4983102351129802,2556153.846153846,10541.99237520434,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,14174741.629268048,39,0.3333333333333333,0.47756693294091923,2556923.076923077,10426.142788265253,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,15199110.829529332,39,0.4358974358974359,0.502356122102941,2555384.6153846155,11144.069427314676,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,16297508.346206434,39,0.4358974358974359,0.502356122102941,2557692.3076923075,11346.582713365953,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,17475284.00007683,39,0.4358974358974359,0.502356122102941,2556153.846153846,11089.441307028243,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,18738174.22860383,39,0.5128205128205128,0.5063696835418333,2558076.923076923,10979.3696861183,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,20092330.02565046,39,0.5128205128205128,0.5063696835418333,2557307.6923076925,8098.582871985255,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,21544346.900318865,39,0.38461538461538464,0.4928640580901441,2557692.3076923075,10812.161393916445,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,23101297.00083158,39,0.48717948717948717,0.5063696835418333,2555384.6153846155,11144.069427314678,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,24770763.55991714,39,0.358974358974359,0.48597051498058946,2556538.4615384615,11306.370244121938,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,26560877.82946684,39,0.46153846153846156,0.505035373756076,2554615.3846153845,9416.15460850851,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,28480358.68435805,39,0.3333333333333333,0.4775669329409193,2553846.153846154,10541.99237520434,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,30538555.088334125,39,0.5128205128205128,0.5063696835418333,2552692.3076923075,10628.050883724849,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,32745491.628777318,39,0.38461538461538464,0.49286405809014405,2555769.230769231,11386.653171382017,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,35111917.34215128,39,0.4358974358974359,0.502356122102941,2553076.923076923,10979.3696861183,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,37649358.067924716,39,0.48717948717948717,0.5063696835418333,2553461.5384615385,9607.68922830523,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,40370172.58596558,39,0.5384615384615384,0.5050353737560759,2555769.230769231,9071.242990500947,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,43287612.810830615,39,0.4358974358974359,0.502356122102941,2555769.230769231,9071.242990500947,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,46415888.33612782,39,0.4358974358974359,0.502356122102941,2555769.230769231,9071.242990500947,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,49770235.64332114,39,0.5128205128205128,0.5063696835418333,2553076.923076923,10979.369686118298,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,53366992.31206313,39,0.4358974358974359,0.502356122102941,2554615.3846153845,10025.27171075647,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,57223676.5935022,39,0.5128205128205128,0.5063696835418333,2553461.5384615385,11818.464932482722,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,61359072.73413176,39,0.48717948717948717,0.5063696835418333,2554230.769230769,10854.204953942331,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,65793322.465756826,39,0.4358974358974359,0.502356122102941,2557307.6923076925,10055.513926393152,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,70548023.10718645,39,0.4358974358974359,0.502356122102941,2556923.076923077,9220.642218141844,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,75646332.7554629,39,0.5384615384615384,0.5050353737560759,2557692.3076923075,8338.729696750313,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,81113083.07896872,39,0.4358974358974359,0.502356122102941,2555769.230769231,11386.653171382015,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,86974900.26177834,39,0.48717948717948717,0.5063696835418333,2556923.076923077,9220.642218141844,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,93260334.688322,39,0.5384615384615384,0.505035373756076,2556153.846153846,9964.51192862493,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,100000000.0,39,0.4358974358974359,0.502356122102941,2555384.6153846155,10599.442350315032,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,107226722.20103253,39,0.5641025641025641,0.502356122102941,2555000.0,11920.791213585395,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,114975699.53977357,39,0.358974358974359,0.48597051498058946,2554615.3846153845,11663.292359534144,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,123284673.94420634,39,0.5384615384615384,0.5050353737560759,2557307.6923076925,10628.050883724849,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,132194114.84660287,39,0.6410256410256411,0.4859705149805895,2553846.153846154,9964.51192862493,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,141747416.29268077,39,0.5641025641025641,0.502356122102941,2555769.230769231,10294.253732982705,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,151991108.2952933,39,0.41025641025641024,0.4983102351129802,2557307.6923076925,10055.513926393152,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,162975083.46206468,39,0.46153846153846156,0.5050353737560759,2555384.6153846155,10599.44235031503,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,174752840.0007683,39,0.5897435897435898,0.4983102351129802,2555000.0,9733.285267845753,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,187381742.2860387,39,0.4358974358974359,0.502356122102941,2555000.0,11413.288653790232,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,200923300.2565046,39,0.46153846153846156,0.505035373756076,2555384.6153846155,11144.069427314678,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,215443469.00318867,39,0.4358974358974359,0.502356122102941,2553846.153846154,10541.99237520434,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,231012970.0083158,39,0.5897435897435898,0.4983102351129802,2558076.923076923,10426.142788265252,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,247707635.5991714,39,0.41025641025641024,0.49831023511298017,2556153.846153846,11089.441307028244,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,265608778.2946684,39,0.5128205128205128,0.5063696835418333,2556153.846153846,9351.438002390361,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,284803586.8435805,39,0.5897435897435898,0.49831023511298017,2556923.076923077,10979.369686118298,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,305385550.88334125,39,0.41025641025641024,0.49831023511298017,2554615.3846153845,10025.27171075647,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,327454916.2877732,39,0.5128205128205128,0.5063696835418333,2551923.076923077,10426.142788265252,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,351119173.4215127,39,0.5384615384615384,0.5050353737560759,2557307.6923076925,10055.513926393152,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,376493580.67924714,39,0.4358974358974359,0.502356122102941,2554230.769230769,12383.056204817125,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,403701725.85965496,39,0.6153846153846154,0.4928640580901441,2553076.923076923,10979.3696861183,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,432876128.10830617,39,0.5384615384615384,0.5050353737560759,2555769.230769231,10854.204953942331,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,464158883.36127913,39,0.5128205128205128,0.5063696835418333,2555000.0,11413.288653790232,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,497702356.4332114,39,0.6153846153846154,0.4928640580901441,2555000.0,10323.70802417528,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,533669923.12063015,39,0.5897435897435898,0.4983102351129802,2554615.3846153845,11144.069427314678,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,572236765.935022,39,0.38461538461538464,0.49286405809014416,2555384.6153846155,10025.27171075647,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,613590727.3413188,39,0.3076923076923077,0.467571900119518,2556538.4615384615,8970.261258432465,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,657933224.6575682,39,0.4358974358974359,0.502356122102941,2555769.230769231,9702.038685548025,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,705480231.071863,39,0.4358974358974359,0.502356122102941,2555384.6153846155,10599.44235031503,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,756463327.5546291,39,0.38461538461538464,0.4928640580901441,2553461.5384615385,10769.953706214716,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,811130830.789689,39,0.358974358974359,0.48597051498058946,2555769.230769231,10854.204953942331,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,869749002.6177834,39,0.5384615384615384,0.5050353737560759,2555000.0,11413.288653790232,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,932603346.883218,39,0.3333333333333333,0.4775669329409193,2553076.923076923,9841.867108335575,390.0,15000,500
Capacity,request1,nodes$t1_mem_time,1000000000.0,39,0.46153846153846156,0.505035373756076,2558461.5384615385,9400.017227996961,390.0,15000,500
